,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,30.0,10.0,22.0,17.0,11.0,9.0,41.0,11.0,99.0,18.0,16.0,17.0,22.0,38.0,42.0,28.0,48.0,8.0,26.0,13.0,22.0,41.0,25.0,38.0,13.0,28.0,55.0,27.0,33.0,39.0,13.0,26.0,17.0,9.0,10.0,13.0,16.0,28.0,38.0,36.0,16.0,23.0,23.0,24.0,48.0,38.0,11.0,29.0,56.0,149.0
11,42.0,9.0,19.0,13.0,10.0,12.0,29.0,10.0,59.0,33.0,29.0,21.0,27.0,46.0,30.0,24.0,53.0,10.0,83.0,18.0,20.0,82.0,21.0,30.0,18.0,36.0,59.0,27.0,36.0,41.0,13.0,31.0,17.0,10.0,10.0,13.0,12.0,78.0,52.0,29.0,26.0,14.0,19.0,23.0,75.0,51.0,11.0,35.0,40.0,42.0
12,23.0,11.0,18.0,24.0,9.0,9.0,31.0,10.0,84.0,28.0,22.0,27.0,18.0,39.0,32.0,34.0,49.0,9.0,34.0,17.0,29.0,100.0,34.0,28.0,22.0,26.0,43.0,20.0,50.0,35.0,13.0,18.0,18.0,9.0,10.0,18.0,17.0,26.0,52.0,28.0,21.0,13.0,37.0,35.0,47.0,87.0,12.0,24.0,50.0,41.0
13,28.0,9.0,24.0,19.0,12.0,10.0,43.0,8.0,66.0,31.0,21.0,20.0,21.0,29.0,40.0,22.0,37.0,8.0,91.0,21.0,26.0,33.0,44.0,39.0,26.0,35.0,33.0,24.0,75.0,33.0,12.0,17.0,21.0,9.0,9.0,14.0,12.0,33.0,69.0,34.0,24.0,23.0,16.0,42.0,59.0,39.0,15.0,25.0,29.0,34.0
14,22.0,13.0,17.0,26.0,8.0,11.0,48.0,8.0,32.0,26.0,24.0,21.0,26.0,31.0,51.0,38.0,24.0,10.0,81.0,25.0,37.0,38.0,35.0,79.0,24.0,20.0,29.0,31.0,45.0,38.0,17.0,17.0,20.0,8.0,10.0,15.0,12.0,31.0,56.0,33.0,63.0,29.0,32.0,40.0,63.0,38.0,16.0,27.0,57.0,43.0
15,29.0,9.0,20.0,26.0,10.0,10.0,106.0,9.0,45.0,28.0,13.0,26.0,35.0,21.0,85.0,30.0,34.0,9.0,64.0,21.0,25.0,45.0,32.0,37.0,31.0,25.0,34.0,40.0,55.0,28.0,18.0,34.0,24.0,11.0,10.0,11.0,11.0,42.0,49.0,122.0,35.0,36.0,30.0,31.0,58.0,49.0,20.0,23.0,62.0,37.0
16,36.0,11.0,19.0,19.0,9.0,8.0,83.0,10.0,58.0,67.0,12.0,39.0,29.0,46.0,82.0,27.0,32.0,10.0,48.0,22.0,23.0,47.0,30.0,81.0,26.0,27.0,57.0,40.0,59.0,30.0,18.0,23.0,23.0,8.0,10.0,11.0,13.0,40.0,85.0,72.0,59.0,35.0,32.0,27.0,97.0,31.0,18.0,24.0,109.0,67.0
17,60.0,9.0,33.0,20.0,9.0,10.0,67.0,10.0,41.0,30.0,14.0,48.0,23.0,47.0,78.0,31.0,59.0,11.0,51.0,25.0,19.0,65.0,34.0,66.0,32.0,76.0,66.0,23.0,69.0,28.0,15.0,26.0,37.0,9.0,8.0,12.0,13.0,47.0,71.0,66.0,66.0,32.0,34.0,37.0,76.0,28.0,11.0,30.0,65.0,163.0
18,33.0,9.0,29.0,26.0,9.0,10.0,111.0,9.0,35.0,32.0,12.0,35.0,30.0,23.0,44.0,31.0,65.0,15.0,106.0,23.0,20.0,40.0,33.0,66.0,45.0,36.0,32.0,24.0,51.0,35.0,13.0,35.0,26.0,9.0,9.0,19.0,21.0,56.0,48.0,58.0,61.0,28.0,38.0,61.0,83.0,23.0,11.0,37.0,38.0,35.0
19,27.0,9.0,20.0,22.0,10.0,9.0,64.0,11.0,42.0,38.0,14.0,60.0,35.0,40.0,62.0,22.0,64.0,13.0,59.0,16.0,17.0,38.0,30.0,64.0,31.0,18.0,34.0,21.0,41.0,29.0,14.0,23.0,23.0,9.0,10.0,10.0,25.0,44.0,56.0,53.0,56.0,20.0,28.0,46.0,38.0,35.0,15.0,23.0,46.0,53.0
20,22.0,10.0,17.0,38.0,9.0,10.0,58.0,9.0,44.0,32.0,13.0,45.0,45.0,24.0,73.0,28.0,63.0,13.0,55.0,26.0,14.0,60.0,63.0,43.0,19.0,18.0,28.0,23.0,44.0,32.0,27.0,26.0,33.0,9.0,11.0,12.0,31.0,40.0,60.0,46.0,38.0,19.0,37.0,41.0,41.0,32.0,27.0,28.0,43.0,59.0
21,20.0,10.0,22.0,22.0,9.0,8.0,46.0,9.0,39.0,39.0,18.0,55.0,49.0,49.0,30.0,30.0,46.0,14.0,41.0,19.0,15.0,50.0,44.0,32.0,19.0,18.0,42.0,19.0,43.0,27.0,23.0,24.0,24.0,9.0,10.0,14.0,30.0,44.0,86.0,63.0,66.0,25.0,27.0,79.0,37.0,22.0,26.0,32.0,34.0,90.0
22,25.0,8.0,19.0,28.0,9.0,10.0,62.0,10.0,49.0,71.0,15.0,96.0,47.0,49.0,69.0,42.0,34.0,12.0,45.0,23.0,18.0,101.0,47.0,35.0,30.0,26.0,27.0,33.0,34.0,31.0,39.0,31.0,29.0,10.0,9.0,13.0,30.0,42.0,64.0,67.0,63.0,25.0,52.0,57.0,46.0,26.0,24.0,31.0,46.0,47.0
23,31.0,9.0,23.0,23.0,8.0,10.0,62.0,9.0,29.0,64.0,21.0,47.0,32.0,95.0,40.0,42.0,30.0,10.0,63.0,21.0,15.0,41.0,44.0,105.0,27.0,22.0,39.0,40.0,57.0,32.0,18.0,25.0,27.0,8.0,9.0,13.0,20.0,39.0,90.0,83.0,46.0,28.0,51.0,83.0,49.0,36.0,31.0,54.0,36.0,48.0
24,33.0,8.0,20.0,60.0,9.0,11.0,169.0,8.0,52.0,40.0,16.0,70.0,49.0,58.0,106.0,80.0,59.0,16.0,43.0,36.0,17.0,143.0,39.0,38.0,15.0,23.0,50.0,30.0,34.0,27.0,21.0,44.0,19.0,9.0,9.0,20.0,23.0,37.0,86.0,59.0,117.0,30.0,45.0,52.0,38.0,31.0,25.0,168.0,28.0,38.0
25,34.0,10.0,17.0,37.0,10.0,9.0,80.0,10.0,50.0,84.0,15.0,74.0,50.0,49.0,76.0,79.0,48.0,12.0,37.0,30.0,13.0,50.0,36.0,80.0,21.0,23.0,54.0,32.0,46.0,17.0,22.0,50.0,32.0,10.0,10.0,14.0,14.0,75.0,53.0,54.0,74.0,21.0,34.0,39.0,52.0,25.0,23.0,40.0,26.0,35.0
26,43.0,8.0,17.0,23.0,9.0,9.0,101.0,11.0,66.0,139.0,13.0,140.0,35.0,47.0,81.0,37.0,41.0,15.0,46.0,23.0,20.0,42.0,40.0,95.0,19.0,24.0,132.0,36.0,48.0,20.0,20.0,33.0,30.0,9.0,10.0,17.0,19.0,30.0,71.0,102.0,64.0,33.0,35.0,63.0,38.0,34.0,23.0,127.0,33.0,41.0
27,25.0,9.0,28.0,32.0,10.0,9.0,70.0,10.0,30.0,59.0,16.0,91.0,43.0,36.0,82.0,31.0,61.0,21.0,81.0,20.0,23.0,57.0,80.0,67.0,15.0,21.0,126.0,26.0,31.0,19.0,25.0,41.0,27.0,9.0,9.0,21.0,15.0,62.0,89.0,76.0,57.0,28.0,32.0,45.0,53.0,22.0,27.0,33.0,60.0,34.0
28,35.0,8.0,29.0,23.0,9.0,10.0,43.0,9.0,33.0,49.0,22.0,97.0,50.0,88.0,63.0,40.0,79.0,21.0,42.0,51.0,20.0,51.0,79.0,47.0,20.0,25.0,62.0,26.0,42.0,21.0,27.0,37.0,20.0,10.0,8.0,18.0,19.0,51.0,64.0,72.0,45.0,24.0,35.0,49.0,30.0,26.0,29.0,58.0,56.0,33.0
29,35.0,10.0,12.0,40.0,9.0,9.0,70.0,8.0,32.0,41.0,23.0,61.0,82.0,52.0,135.0,46.0,29.0,17.0,37.0,52.0,19.0,46.0,53.0,44.0,27.0,20.0,57.0,18.0,58.0,21.0,15.0,40.0,21.0,9.0,10.0,13.0,20.0,55.0,95.0,89.0,43.0,39.0,24.0,54.0,30.0,34.0,25.0,63.0,49.0,23.0
30,50.0,10.0,18.0,30.0,11.0,10.0,43.0,9.0,45.0,89.0,19.0,28.0,47.0,61.0,61.0,35.0,32.0,11.0,32.0,90.0,14.0,69.0,37.0,60.0,21.0,15.0,43.0,20.0,139.0,25.0,14.0,39.0,19.0,9.0,10.0,14.0,16.0,31.0,79.0,31.0,87.0,34.0,29.0,55.0,46.0,45.0,25.0,35.0,54.0,47.0
31,39.0,12.0,16.0,42.0,9.0,11.0,47.0,10.0,42.0,65.0,17.0,40.0,59.0,60.0,112.0,44.0,62.0,13.0,27.0,76.0,15.0,35.0,37.0,45.0,19.0,16.0,41.0,22.0,39.0,22.0,17.0,32.0,33.0,10.0,9.0,17.0,18.0,37.0,100.0,56.0,49.0,54.0,22.0,42.0,59.0,44.0,14.0,67.0,68.0,40.0
32,60.0,8.0,17.0,33.0,10.0,9.0,80.0,10.0,34.0,68.0,19.0,40.0,40.0,54.0,40.0,79.0,44.0,14.0,64.0,81.0,28.0,44.0,34.0,53.0,27.0,19.0,33.0,26.0,60.0,23.0,18.0,30.0,29.0,9.0,11.0,15.0,13.0,56.0,33.0,46.0,104.0,47.0,21.0,52.0,47.0,32.0,15.0,44.0,64.0,34.0
33,94.0,10.0,21.0,43.0,9.0,9.0,47.0,8.0,58.0,65.0,24.0,39.0,42.0,39.0,54.0,42.0,129.0,13.0,47.0,53.0,16.0,34.0,58.0,57.0,30.0,24.0,39.0,23.0,54.0,21.0,22.0,32.0,17.0,9.0,10.0,16.0,16.0,40.0,31.0,60.0,63.0,96.0,27.0,78.0,95.0,56.0,14.0,90.0,49.0,49.0
34,80.0,10.0,15.0,19.0,10.0,10.0,117.0,9.0,40.0,64.0,17.0,47.0,61.0,49.0,57.0,171.0,88.0,22.0,76.0,95.0,18.0,80.0,34.0,45.0,148.0,22.0,41.0,18.0,53.0,25.0,15.0,42.0,15.0,8.0,9.0,26.0,23.0,36.0,46.0,39.0,46.0,76.0,25.0,42.0,112.0,35.0,18.0,181.0,108.0,31.0
35,106.0,9.0,18.0,30.0,9.0,10.0,57.0,9.0,95.0,180.0,24.0,51.0,71.0,58.0,64.0,73.0,119.0,21.0,41.0,78.0,18.0,124.0,40.0,43.0,95.0,30.0,48.0,31.0,59.0,24.0,20.0,36.0,17.0,10.0,9.0,17.0,31.0,65.0,32.0,33.0,82.0,57.0,26.0,50.0,49.0,31.0,20.0,67.0,80.0,27.0
36,38.0,12.0,19.0,30.0,9.0,10.0,115.0,9.0,61.0,70.0,22.0,44.0,82.0,35.0,70.0,76.0,77.0,22.0,50.0,58.0,29.0,57.0,46.0,60.0,35.0,29.0,52.0,24.0,67.0,39.0,26.0,46.0,20.0,10.0,9.0,21.0,23.0,52.0,34.0,70.0,48.0,39.0,19.0,46.0,58.0,28.0,19.0,54.0,57.0,35.0
37,45.0,9.0,33.0,23.0,10.0,9.0,130.0,9.0,40.0,124.0,17.0,61.0,49.0,29.0,51.0,102.0,71.0,23.0,51.0,46.0,27.0,64.0,42.0,36.0,33.0,33.0,94.0,22.0,65.0,30.0,22.0,30.0,14.0,9.0,9.0,23.0,37.0,54.0,38.0,40.0,45.0,32.0,21.0,106.0,84.0,38.0,20.0,63.0,47.0,38.0
38,53.0,9.0,31.0,27.0,9.0,8.0,65.0,10.0,46.0,43.0,23.0,32.0,87.0,39.0,66.0,54.0,51.0,21.0,65.0,59.0,21.0,110.0,78.0,53.0,19.0,31.0,46.0,25.0,53.0,26.0,42.0,38.0,18.0,9.0,9.0,18.0,39.0,52.0,44.0,38.0,53.0,52.0,17.0,36.0,45.0,26.0,19.0,62.0,54.0,27.0
39,53.0,9.0,21.0,34.0,9.0,10.0,104.0,9.0,43.0,182.0,25.0,46.0,55.0,29.0,59.0,51.0,49.0,18.0,80.0,36.0,23.0,49.0,70.0,38.0,22.0,30.0,56.0,24.0,102.0,34.0,33.0,60.0,17.0,10.0,9.0,20.0,25.0,28.0,59.0,36.0,48.0,27.0,21.0,36.0,48.0,18.0,16.0,77.0,68.0,34.0
40,72.0,9.0,21.0,38.0,9.0,10.0,70.0,9.0,33.0,44.0,21.0,61.0,57.0,37.0,70.0,41.0,43.0,60.0,78.0,51.0,19.0,48.0,41.0,36.0,30.0,48.0,70.0,28.0,48.0,31.0,33.0,46.0,18.0,10.0,11.0,14.0,25.0,39.0,43.0,37.0,50.0,29.0,25.0,34.0,86.0,30.0,19.0,47.0,42.0,26.0
41,51.0,13.0,31.0,28.0,10.0,9.0,166.0,10.0,45.0,61.0,20.0,33.0,105.0,28.0,36.0,55.0,48.0,34.0,149.0,45.0,16.0,57.0,200.0,41.0,22.0,36.0,48.0,49.0,45.0,25.0,30.0,57.0,16.0,10.0,10.0,23.0,28.0,35.0,57.0,36.0,66.0,30.0,36.0,33.0,57.0,31.0,20.0,68.0,49.0,24.0
42,72.0,11.0,35.0,35.0,9.0,11.0,94.0,10.0,26.0,101.0,24.0,43.0,114.0,25.0,53.0,58.0,44.0,22.0,42.0,28.0,22.0,121.0,58.0,38.0,23.0,35.0,89.0,97.0,38.0,27.0,30.0,98.0,14.0,9.0,10.0,32.0,47.0,43.0,87.0,42.0,79.0,35.0,23.0,36.0,36.0,40.0,12.0,77.0,45.0,25.0
43,44.0,10.0,27.0,35.0,9.0,12.0,118.0,11.0,61.0,102.0,26.0,35.0,47.0,36.0,62.0,75.0,51.0,24.0,56.0,43.0,15.0,48.0,51.0,24.0,39.0,34.0,73.0,38.0,120.0,22.0,30.0,73.0,13.0,9.0,9.0,28.0,31.0,33.0,54.0,43.0,69.0,25.0,27.0,55.0,46.0,48.0,15.0,69.0,44.0,28.0
44,71.0,11.0,30.0,21.0,8.0,12.0,67.0,10.0,37.0,111.0,23.0,39.0,67.0,50.0,42.0,56.0,86.0,28.0,74.0,94.0,20.0,59.0,40.0,32.0,29.0,49.0,92.0,47.0,60.0,29.0,35.0,54.0,17.0,10.0,11.0,30.0,49.0,38.0,48.0,34.0,51.0,24.0,20.0,46.0,30.0,36.0,12.0,60.0,32.0,45.0
45,75.0,12.0,30.0,31.0,9.0,14.0,105.0,8.0,34.0,78.0,21.0,33.0,81.0,35.0,45.0,58.0,40.0,25.0,66.0,51.0,22.0,41.0,89.0,38.0,30.0,23.0,102.0,48.0,116.0,33.0,33.0,92.0,19.0,9.0,10.0,17.0,30.0,71.0,46.0,51.0,113.0,30.0,23.0,38.0,48.0,46.0,11.0,43.0,39.0,31.0
46,64.0,9.0,32.0,26.0,9.0,11.0,43.0,9.0,30.0,110.0,20.0,23.0,60.0,33.0,105.0,44.0,80.0,32.0,47.0,47.0,24.0,43.0,53.0,36.0,33.0,20.0,53.0,51.0,51.0,41.0,25.0,35.0,13.0,10.0,10.0,22.0,55.0,47.0,67.0,31.0,135.0,38.0,22.0,28.0,107.0,75.0,15.0,61.0,68.0,53.0
47,75.0,10.0,22.0,21.0,11.0,9.0,41.0,10.0,26.0,58.0,23.0,33.0,67.0,33.0,67.0,60.0,66.0,47.0,77.0,38.0,15.0,44.0,115.0,41.0,25.0,23.0,78.0,61.0,64.0,59.0,32.0,102.0,14.0,9.0,10.0,35.0,25.0,33.0,59.0,77.0,140.0,42.0,20.0,56.0,48.0,65.0,13.0,82.0,43.0,94.0
48,35.0,11.0,26.0,25.0,9.0,10.0,190.0,9.0,37.0,90.0,29.0,47.0,64.0,30.0,54.0,69.0,74.0,23.0,63.0,43.0,21.0,115.0,40.0,32.0,25.0,33.0,46.0,73.0,107.0,104.0,35.0,147.0,20.0,8.0,10.0,14.0,26.0,53.0,60.0,58.0,75.0,42.0,27.0,35.0,85.0,53.0,12.0,89.0,83.0,91.0
49,40.0,10.0,44.0,28.0,9.0,9.0,41.0,10.0,36.0,69.0,17.0,40.0,52.0,45.0,42.0,53.0,99.0,31.0,37.0,59.0,30.0,42.0,60.0,44.0,26.0,24.0,64.0,43.0,38.0,40.0,48.0,40.0,26.0,10.0,11.0,17.0,38.0,41.0,51.0,50.0,85.0,48.0,22.0,49.0,77.0,46.0,13.0,64.0,42.0,31.0
50,52.0,11.0,28.0,41.0,11.0,8.0,61.0,9.0,28.0,56.0,20.0,32.0,73.0,31.0,58.0,45.0,97.0,53.0,71.0,91.0,32.0,61.0,43.0,27.0,35.0,28.0,35.0,30.0,66.0,44.0,33.0,60.0,18.0,10.0,10.0,15.0,50.0,68.0,64.0,50.0,57.0,32.0,27.0,52.0,65.0,44.0,11.0,56.0,38.0,57.0
51,74.0,10.0,40.0,39.0,9.0,10.0,49.0,10.0,29.0,53.0,33.0,46.0,51.0,53.0,53.0,88.0,60.0,36.0,74.0,43.0,23.0,76.0,54.0,50.0,51.0,25.0,39.0,62.0,106.0,34.0,40.0,140.0,18.0,9.0,10.0,16.0,48.0,45.0,83.0,61.0,135.0,33.0,27.0,83.0,55.0,58.0,12.0,60.0,97.0,48.0
52,53.0,14.0,66.0,29.0,10.0,9.0,62.0,10.0,43.0,50.0,26.0,32.0,77.0,65.0,47.0,116.0,73.0,28.0,57.0,31.0,40.0,47.0,63.0,31.0,38.0,25.0,42.0,48.0,80.0,34.0,54.0,49.0,14.0,8.0,9.0,15.0,39.0,45.0,46.0,76.0,111.0,24.0,23.0,93.0,67.0,42.0,17.0,56.0,69.0,42.0
53,39.0,15.0,31.0,31.0,8.0,10.0,60.0,8.0,38.0,98.0,23.0,45.0,56.0,28.0,81.0,98.0,64.0,43.0,28.0,60.0,36.0,41.0,78.0,34.0,40.0,24.0,41.0,58.0,52.0,32.0,43.0,78.0,16.0,12.0,8.0,18.0,47.0,55.0,97.0,51.0,62.0,40.0,15.0,37.0,56.0,102.0,15.0,50.0,173.0,61.0
54,97.0,10.0,53.0,33.0,9.0,9.0,65.0,9.0,57.0,42.0,20.0,59.0,41.0,53.0,83.0,111.0,51.0,37.0,58.0,41.0,25.0,56.0,65.0,48.0,54.0,23.0,45.0,54.0,58.0,82.0,46.0,78.0,13.0,9.0,9.0,21.0,42.0,64.0,87.0,41.0,61.0,33.0,18.0,68.0,100.0,52.0,12.0,81.0,94.0,65.0
55,89.0,13.0,32.0,40.0,10.0,8.0,44.0,9.0,64.0,55.0,20.0,110.0,77.0,50.0,64.0,73.0,75.0,26.0,29.0,82.0,22.0,49.0,35.0,30.0,48.0,15.0,93.0,52.0,49.0,62.0,47.0,49.0,23.0,9.0,9.0,20.0,54.0,37.0,88.0,125.0,116.0,28.0,19.0,77.0,87.0,97.0,19.0,52.0,51.0,50.0
56,59.0,12.0,40.0,46.0,10.0,10.0,57.0,10.0,42.0,57.0,25.0,131.0,47.0,38.0,100.0,41.0,51.0,93.0,54.0,80.0,20.0,49.0,59.0,49.0,39.0,21.0,47.0,53.0,50.0,46.0,32.0,38.0,11.0,9.0,9.0,22.0,64.0,82.0,60.0,61.0,108.0,24.0,19.0,74.0,46.0,78.0,22.0,101.0,78.0,60.0
57,38.0,15.0,51.0,56.0,8.0,10.0,57.0,9.0,43.0,79.0,22.0,130.0,25.0,54.0,53.0,46.0,66.0,35.0,48.0,55.0,18.0,38.0,37.0,70.0,45.0,18.0,48.0,42.0,93.0,85.0,32.0,41.0,15.0,10.0,11.0,15.0,63.0,81.0,78.0,37.0,69.0,31.0,18.0,66.0,85.0,79.0,19.0,49.0,69.0,31.0
58,46.0,13.0,57.0,50.0,10.0,10.0,58.0,10.0,26.0,112.0,24.0,52.0,56.0,38.0,71.0,43.0,81.0,27.0,86.0,81.0,25.0,95.0,43.0,32.0,47.0,22.0,49.0,33.0,60.0,44.0,37.0,28.0,15.0,9.0,11.0,24.0,44.0,48.0,65.0,44.0,84.0,38.0,29.0,89.0,128.0,35.0,26.0,46.0,62.0,78.0
59,74.0,11.0,46.0,65.0,10.0,9.0,77.0,9.0,31.0,52.0,31.0,74.0,37.0,40.0,85.0,57.0,103.0,42.0,45.0,37.0,22.0,36.0,46.0,57.0,42.0,29.0,46.0,32.0,78.0,43.0,28.0,34.0,19.0,10.0,10.0,16.0,89.0,55.0,45.0,59.0,86.0,34.0,28.0,41.0,54.0,75.0,13.0,95.0,81.0,85.0
60,71.0,21.0,58.0,63.0,10.0,10.0,37.0,10.0,25.0,37.0,33.0,68.0,45.0,26.0,78.0,93.0,61.0,31.0,64.0,96.0,30.0,40.0,40.0,38.0,23.0,32.0,164.0,19.0,54.0,76.0,24.0,38.0,15.0,10.0,10.0,19.0,55.0,94.0,44.0,93.0,100.0,41.0,17.0,75.0,90.0,122.0,14.0,54.0,72.0,45.0
61,83.0,15.0,111.0,32.0,11.0,10.0,79.0,8.0,28.0,72.0,36.0,86.0,48.0,33.0,95.0,54.0,63.0,30.0,49.0,38.0,32.0,46.0,107.0,41.0,38.0,44.0,70.0,24.0,74.0,76.0,18.0,30.0,22.0,10.0,8.0,14.0,42.0,42.0,43.0,60.0,56.0,26.0,31.0,57.0,53.0,69.0,17.0,70.0,42.0,53.0
62,37.0,30.0,175.0,43.0,10.0,10.0,68.0,8.0,57.0,69.0,33.0,56.0,46.0,38.0,76.0,96.0,74.0,44.0,44.0,50.0,36.0,40.0,49.0,38.0,27.0,22.0,38.0,18.0,46.0,91.0,36.0,26.0,14.0,9.0,9.0,16.0,99.0,36.0,43.0,80.0,42.0,44.0,21.0,84.0,62.0,93.0,27.0,131.0,42.0,36.0
63,65.0,18.0,58.0,41.0,10.0,9.0,50.0,9.0,31.0,74.0,31.0,66.0,43.0,49.0,42.0,69.0,72.0,40.0,104.0,46.0,36.0,41.0,106.0,31.0,26.0,18.0,72.0,17.0,67.0,72.0,27.0,33.0,14.0,8.0,10.0,19.0,81.0,44.0,37.0,50.0,50.0,32.0,31.0,101.0,96.0,90.0,23.0,46.0,94.0,31.0
64,51.0,16.0,137.0,35.0,9.0,10.0,84.0,10.0,46.0,154.0,21.0,77.0,164.0,50.0,107.0,35.0,75.0,24.0,57.0,40.0,30.0,29.0,67.0,30.0,34.0,25.0,38.0,31.0,126.0,64.0,37.0,32.0,23.0,8.0,8.0,20.0,145.0,54.0,49.0,43.0,88.0,24.0,66.0,69.0,45.0,128.0,25.0,48.0,55.0,42.0
65,82.0,16.0,74.0,31.0,10.0,9.0,150.0,10.0,27.0,58.0,28.0,94.0,49.0,36.0,65.0,66.0,81.0,37.0,39.0,48.0,26.0,64.0,91.0,34.0,35.0,28.0,39.0,27.0,48.0,95.0,38.0,30.0,16.0,9.0,9.0,17.0,45.0,174.0,35.0,61.0,92.0,46.0,74.0,52.0,52.0,56.0,22.0,60.0,48.0,45.0
66,45.0,13.0,87.0,29.0,10.0,8.0,51.0,9.0,54.0,70.0,38.0,76.0,41.0,34.0,43.0,36.0,53.0,28.0,34.0,43.0,30.0,48.0,63.0,44.0,40.0,26.0,58.0,28.0,107.0,62.0,49.0,17.0,19.0,10.0,9.0,21.0,62.0,38.0,46.0,35.0,44.0,25.0,50.0,48.0,42.0,45.0,19.0,95.0,120.0,28.0
67,88.0,13.0,119.0,28.0,9.0,9.0,61.0,9.0,40.0,45.0,53.0,92.0,113.0,40.0,67.0,47.0,77.0,22.0,43.0,67.0,36.0,55.0,114.0,65.0,41.0,20.0,39.0,31.0,151.0,121.0,37.0,25.0,26.0,11.0,10.0,26.0,40.0,64.0,25.0,38.0,86.0,27.0,101.0,33.0,32.0,59.0,19.0,86.0,61.0,29.0
