,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,18.0,15.0,14.0,56.0,26.0,10.0,13.0,42.0,124.0,22.0,27.0,10.0,107.0,11.0,29.0,16.0,14.0,38.0,24.0,67.0,15.0,51.0,17.0,9.0,13.0,78.0,15.0,27.0,15.0,9.0,36.0,46.0,16.0,15.0,9.0,28.0,10.0,32.0,18.0,20.0,16.0,20.0,23.0,10.0,22.0,15.0,23.0,19.0,43.0,21.0
11,20.0,23.0,13.0,48.0,28.0,9.0,15.0,49.0,36.0,26.0,28.0,9.0,58.0,11.0,31.0,11.0,12.0,36.0,20.0,50.0,15.0,54.0,22.0,8.0,20.0,51.0,17.0,18.0,13.0,9.0,31.0,34.0,14.0,16.0,10.0,35.0,8.0,37.0,14.0,31.0,20.0,19.0,17.0,10.0,21.0,15.0,29.0,14.0,53.0,16.0
12,23.0,17.0,14.0,61.0,24.0,8.0,9.0,43.0,89.0,20.0,34.0,10.0,41.0,10.0,46.0,13.0,16.0,30.0,26.0,100.0,12.0,36.0,18.0,10.0,13.0,41.0,20.0,18.0,16.0,9.0,58.0,39.0,19.0,20.0,9.0,39.0,8.0,30.0,19.0,16.0,14.0,19.0,24.0,10.0,29.0,13.0,26.0,10.0,32.0,28.0
13,17.0,16.0,13.0,28.0,29.0,9.0,19.0,49.0,50.0,13.0,48.0,9.0,35.0,18.0,46.0,16.0,12.0,29.0,17.0,47.0,15.0,27.0,16.0,10.0,14.0,82.0,24.0,18.0,18.0,10.0,38.0,47.0,20.0,20.0,8.0,21.0,10.0,36.0,17.0,18.0,22.0,15.0,19.0,8.0,28.0,20.0,27.0,15.0,69.0,19.0
14,18.0,16.0,19.0,46.0,35.0,12.0,16.0,32.0,28.0,23.0,47.0,10.0,34.0,18.0,33.0,24.0,15.0,26.0,20.0,43.0,16.0,40.0,22.0,10.0,18.0,50.0,19.0,20.0,16.0,9.0,48.0,28.0,14.0,18.0,9.0,19.0,9.0,71.0,15.0,20.0,25.0,17.0,31.0,10.0,19.0,15.0,32.0,20.0,48.0,16.0
15,18.0,14.0,15.0,26.0,37.0,8.0,15.0,30.0,43.0,19.0,31.0,10.0,48.0,18.0,33.0,16.0,15.0,25.0,28.0,95.0,13.0,36.0,25.0,9.0,18.0,54.0,30.0,24.0,13.0,10.0,40.0,61.0,16.0,18.0,8.0,27.0,8.0,49.0,12.0,20.0,20.0,14.0,31.0,8.0,25.0,15.0,40.0,15.0,68.0,25.0
16,18.0,13.0,18.0,31.0,35.0,10.0,11.0,49.0,64.0,18.0,29.0,10.0,50.0,17.0,85.0,20.0,18.0,24.0,17.0,56.0,13.0,60.0,21.0,9.0,17.0,43.0,27.0,18.0,17.0,9.0,62.0,38.0,20.0,22.0,9.0,37.0,9.0,54.0,13.0,18.0,31.0,22.0,23.0,11.0,23.0,17.0,25.0,15.0,72.0,16.0
17,24.0,12.0,15.0,28.0,34.0,9.0,16.0,30.0,85.0,20.0,41.0,8.0,37.0,16.0,73.0,21.0,21.0,35.0,31.0,72.0,15.0,35.0,25.0,8.0,22.0,43.0,20.0,12.0,15.0,10.0,77.0,43.0,20.0,18.0,10.0,24.0,11.0,30.0,16.0,23.0,26.0,18.0,24.0,10.0,20.0,25.0,35.0,10.0,41.0,21.0
18,17.0,10.0,18.0,38.0,28.0,8.0,13.0,59.0,51.0,22.0,36.0,9.0,33.0,15.0,68.0,12.0,17.0,24.0,26.0,48.0,16.0,159.0,23.0,10.0,16.0,93.0,26.0,24.0,14.0,8.0,30.0,31.0,26.0,15.0,8.0,50.0,10.0,29.0,17.0,23.0,20.0,16.0,24.0,10.0,22.0,35.0,34.0,16.0,44.0,17.0
19,19.0,10.0,14.0,32.0,30.0,10.0,18.0,30.0,72.0,32.0,42.0,8.0,33.0,17.0,33.0,18.0,19.0,53.0,29.0,52.0,20.0,41.0,26.0,10.0,22.0,39.0,25.0,16.0,14.0,11.0,84.0,34.0,20.0,16.0,9.0,63.0,10.0,30.0,29.0,19.0,23.0,27.0,23.0,10.0,24.0,27.0,52.0,15.0,31.0,19.0
20,19.0,12.0,11.0,35.0,46.0,9.0,20.0,40.0,130.0,22.0,34.0,9.0,63.0,15.0,54.0,20.0,20.0,24.0,31.0,51.0,16.0,32.0,26.0,9.0,19.0,58.0,24.0,22.0,18.0,10.0,60.0,38.0,14.0,15.0,10.0,44.0,8.0,27.0,32.0,26.0,30.0,19.0,23.0,11.0,26.0,36.0,43.0,19.0,58.0,35.0
21,12.0,9.0,14.0,26.0,24.0,9.0,16.0,31.0,54.0,18.0,45.0,8.0,74.0,14.0,38.0,19.0,27.0,28.0,28.0,146.0,19.0,38.0,16.0,9.0,14.0,47.0,33.0,24.0,13.0,9.0,57.0,32.0,12.0,19.0,10.0,37.0,9.0,48.0,19.0,26.0,23.0,23.0,21.0,9.0,22.0,33.0,38.0,15.0,45.0,17.0
22,16.0,12.0,15.0,21.0,33.0,9.0,12.0,53.0,37.0,18.0,35.0,10.0,71.0,16.0,45.0,23.0,21.0,41.0,29.0,80.0,17.0,43.0,16.0,11.0,23.0,48.0,48.0,18.0,13.0,10.0,44.0,39.0,13.0,13.0,10.0,77.0,9.0,36.0,16.0,26.0,47.0,27.0,27.0,9.0,15.0,33.0,27.0,14.0,60.0,19.0
23,15.0,11.0,13.0,27.0,42.0,9.0,12.0,27.0,72.0,22.0,32.0,9.0,112.0,13.0,67.0,16.0,24.0,24.0,35.0,60.0,16.0,62.0,21.0,8.0,19.0,119.0,28.0,15.0,11.0,8.0,43.0,29.0,14.0,15.0,10.0,77.0,9.0,44.0,29.0,28.0,57.0,16.0,32.0,9.0,15.0,23.0,29.0,26.0,30.0,21.0
24,18.0,13.0,12.0,28.0,34.0,9.0,15.0,44.0,34.0,21.0,26.0,9.0,59.0,15.0,77.0,26.0,17.0,35.0,37.0,66.0,20.0,46.0,20.0,9.0,18.0,69.0,46.0,17.0,16.0,10.0,50.0,87.0,11.0,18.0,10.0,56.0,10.0,25.0,24.0,27.0,43.0,22.0,50.0,9.0,17.0,27.0,19.0,24.0,55.0,25.0
25,22.0,13.0,12.0,39.0,23.0,9.0,18.0,36.0,41.0,18.0,44.0,10.0,47.0,15.0,69.0,23.0,14.0,51.0,27.0,47.0,16.0,44.0,18.0,10.0,38.0,68.0,30.0,18.0,17.0,8.0,76.0,30.0,13.0,15.0,9.0,40.0,9.0,31.0,17.0,19.0,54.0,17.0,54.0,10.0,18.0,29.0,26.0,25.0,38.0,20.0
26,14.0,21.0,16.0,50.0,43.0,9.0,15.0,35.0,60.0,18.0,35.0,10.0,79.0,16.0,32.0,18.0,21.0,47.0,27.0,100.0,17.0,109.0,14.0,9.0,27.0,104.0,36.0,18.0,10.0,9.0,31.0,45.0,14.0,11.0,9.0,75.0,10.0,33.0,21.0,21.0,67.0,12.0,37.0,10.0,14.0,33.0,26.0,25.0,59.0,26.0
27,17.0,12.0,11.0,33.0,26.0,9.0,13.0,32.0,50.0,26.0,34.0,10.0,53.0,15.0,47.0,23.0,15.0,57.0,22.0,37.0,13.0,49.0,18.0,9.0,16.0,42.0,27.0,13.0,19.0,10.0,43.0,45.0,13.0,12.0,9.0,69.0,9.0,35.0,19.0,22.0,42.0,15.0,52.0,10.0,17.0,20.0,37.0,21.0,39.0,29.0
28,20.0,13.0,17.0,29.0,36.0,9.0,19.0,24.0,42.0,19.0,32.0,10.0,82.0,18.0,32.0,22.0,12.0,78.0,22.0,30.0,14.0,50.0,23.0,9.0,25.0,93.0,45.0,12.0,17.0,10.0,56.0,45.0,14.0,10.0,8.0,122.0,10.0,27.0,21.0,34.0,121.0,14.0,49.0,8.0,16.0,25.0,28.0,19.0,36.0,24.0
29,18.0,14.0,16.0,25.0,39.0,10.0,15.0,43.0,23.0,19.0,28.0,9.0,50.0,33.0,25.0,22.0,13.0,35.0,35.0,47.0,13.0,88.0,14.0,9.0,25.0,59.0,30.0,20.0,19.0,9.0,52.0,31.0,13.0,10.0,9.0,53.0,9.0,20.0,20.0,18.0,53.0,12.0,32.0,10.0,20.0,19.0,24.0,28.0,38.0,27.0
30,12.0,13.0,14.0,28.0,25.0,8.0,18.0,29.0,27.0,21.0,28.0,9.0,56.0,32.0,37.0,21.0,16.0,53.0,37.0,43.0,13.0,44.0,17.0,9.0,29.0,39.0,39.0,19.0,16.0,10.0,35.0,26.0,14.0,12.0,9.0,53.0,8.0,43.0,19.0,31.0,40.0,15.0,52.0,8.0,15.0,21.0,18.0,19.0,38.0,32.0
31,19.0,12.0,10.0,31.0,23.0,8.0,16.0,39.0,42.0,26.0,27.0,9.0,52.0,33.0,48.0,30.0,17.0,49.0,28.0,37.0,18.0,65.0,19.0,9.0,25.0,56.0,41.0,22.0,12.0,9.0,53.0,29.0,11.0,13.0,9.0,66.0,10.0,35.0,14.0,23.0,37.0,20.0,54.0,10.0,20.0,18.0,27.0,20.0,36.0,24.0
32,23.0,16.0,15.0,30.0,21.0,9.0,17.0,38.0,29.0,19.0,30.0,9.0,63.0,21.0,21.0,23.0,14.0,31.0,28.0,102.0,12.0,172.0,18.0,8.0,21.0,37.0,26.0,21.0,15.0,9.0,34.0,26.0,11.0,16.0,9.0,104.0,10.0,31.0,19.0,20.0,42.0,21.0,92.0,8.0,22.0,22.0,26.0,21.0,26.0,41.0
33,17.0,11.0,11.0,27.0,26.0,9.0,15.0,32.0,28.0,33.0,29.0,10.0,58.0,35.0,32.0,30.0,29.0,61.0,68.0,46.0,14.0,66.0,23.0,9.0,20.0,72.0,33.0,21.0,18.0,10.0,38.0,19.0,9.0,12.0,10.0,71.0,9.0,32.0,22.0,28.0,58.0,23.0,82.0,9.0,15.0,15.0,22.0,18.0,30.0,23.0
34,14.0,12.0,11.0,20.0,27.0,10.0,18.0,100.0,33.0,26.0,66.0,8.0,92.0,31.0,45.0,30.0,19.0,28.0,59.0,85.0,15.0,37.0,22.0,8.0,26.0,30.0,21.0,26.0,13.0,10.0,35.0,32.0,13.0,16.0,10.0,62.0,9.0,30.0,15.0,27.0,34.0,18.0,53.0,10.0,17.0,19.0,21.0,23.0,36.0,47.0
35,17.0,16.0,12.0,23.0,28.0,9.0,13.0,65.0,46.0,18.0,22.0,9.0,38.0,35.0,33.0,20.0,17.0,40.0,39.0,75.0,18.0,55.0,18.0,10.0,17.0,34.0,35.0,47.0,23.0,9.0,54.0,30.0,16.0,11.0,10.0,35.0,10.0,27.0,24.0,29.0,49.0,27.0,35.0,9.0,12.0,27.0,31.0,28.0,25.0,24.0
36,13.0,11.0,14.0,22.0,32.0,10.0,18.0,29.0,38.0,22.0,42.0,8.0,72.0,60.0,30.0,22.0,21.0,29.0,47.0,39.0,16.0,32.0,24.0,8.0,17.0,51.0,27.0,26.0,20.0,10.0,48.0,28.0,13.0,16.0,9.0,27.0,10.0,37.0,18.0,35.0,36.0,34.0,41.0,9.0,18.0,20.0,32.0,19.0,35.0,51.0
37,14.0,16.0,16.0,31.0,22.0,9.0,14.0,153.0,31.0,19.0,32.0,10.0,87.0,32.0,27.0,32.0,21.0,25.0,65.0,55.0,14.0,28.0,20.0,9.0,27.0,124.0,42.0,38.0,21.0,9.0,95.0,25.0,12.0,15.0,9.0,40.0,8.0,28.0,30.0,40.0,141.0,28.0,43.0,9.0,16.0,20.0,24.0,23.0,41.0,24.0
38,15.0,31.0,9.0,26.0,21.0,9.0,13.0,75.0,42.0,26.0,48.0,9.0,44.0,29.0,20.0,31.0,28.0,27.0,35.0,50.0,17.0,68.0,25.0,10.0,16.0,118.0,23.0,39.0,29.0,8.0,111.0,23.0,16.0,19.0,8.0,35.0,9.0,39.0,23.0,76.0,84.0,28.0,104.0,11.0,15.0,20.0,22.0,22.0,35.0,41.0
39,18.0,17.0,10.0,24.0,31.0,10.0,17.0,71.0,52.0,17.0,31.0,10.0,137.0,44.0,25.0,19.0,32.0,22.0,59.0,42.0,16.0,34.0,21.0,8.0,22.0,43.0,25.0,28.0,24.0,9.0,71.0,30.0,15.0,15.0,10.0,40.0,10.0,24.0,16.0,32.0,68.0,18.0,66.0,10.0,16.0,25.0,36.0,30.0,113.0,27.0
40,16.0,16.0,13.0,31.0,25.0,10.0,13.0,88.0,66.0,24.0,52.0,10.0,65.0,34.0,30.0,23.0,27.0,27.0,35.0,93.0,14.0,39.0,24.0,10.0,24.0,41.0,25.0,42.0,18.0,10.0,51.0,21.0,14.0,14.0,9.0,45.0,10.0,50.0,15.0,129.0,80.0,30.0,40.0,8.0,16.0,21.0,21.0,41.0,73.0,46.0
41,22.0,17.0,13.0,34.0,23.0,10.0,11.0,56.0,51.0,15.0,27.0,10.0,106.0,38.0,25.0,22.0,27.0,24.0,35.0,61.0,16.0,39.0,18.0,10.0,20.0,61.0,34.0,42.0,22.0,10.0,57.0,20.0,12.0,12.0,10.0,32.0,10.0,31.0,17.0,48.0,46.0,23.0,41.0,9.0,21.0,19.0,22.0,27.0,121.0,45.0
42,17.0,24.0,10.0,38.0,21.0,10.0,20.0,53.0,50.0,20.0,34.0,10.0,45.0,30.0,20.0,19.0,24.0,23.0,24.0,33.0,13.0,33.0,19.0,8.0,19.0,42.0,38.0,36.0,14.0,8.0,48.0,23.0,13.0,13.0,9.0,80.0,9.0,35.0,18.0,58.0,82.0,19.0,40.0,9.0,18.0,15.0,23.0,46.0,48.0,37.0
43,15.0,17.0,10.0,28.0,24.0,10.0,27.0,35.0,59.0,26.0,54.0,9.0,32.0,65.0,29.0,23.0,20.0,21.0,46.0,74.0,13.0,62.0,25.0,10.0,15.0,74.0,40.0,34.0,19.0,9.0,53.0,29.0,13.0,22.0,8.0,61.0,10.0,28.0,17.0,48.0,83.0,25.0,65.0,10.0,23.0,14.0,27.0,46.0,72.0,45.0
44,25.0,26.0,13.0,30.0,30.0,11.0,19.0,56.0,45.0,20.0,30.0,9.0,67.0,35.0,25.0,21.0,23.0,21.0,30.0,42.0,16.0,32.0,19.0,10.0,27.0,121.0,29.0,17.0,17.0,11.0,88.0,31.0,11.0,17.0,8.0,59.0,10.0,34.0,14.0,60.0,50.0,26.0,117.0,10.0,20.0,19.0,29.0,30.0,43.0,49.0
45,23.0,20.0,14.0,23.0,33.0,10.0,23.0,55.0,83.0,37.0,32.0,10.0,94.0,39.0,21.0,27.0,30.0,32.0,25.0,57.0,25.0,29.0,32.0,9.0,18.0,52.0,40.0,30.0,16.0,8.0,97.0,23.0,16.0,25.0,10.0,71.0,10.0,45.0,18.0,37.0,44.0,23.0,67.0,9.0,25.0,24.0,27.0,41.0,54.0,33.0
46,17.0,30.0,14.0,27.0,26.0,9.0,22.0,59.0,53.0,37.0,75.0,10.0,86.0,28.0,33.0,35.0,25.0,30.0,31.0,42.0,25.0,62.0,21.0,10.0,19.0,63.0,16.0,22.0,17.0,10.0,45.0,37.0,15.0,32.0,10.0,64.0,9.0,29.0,16.0,54.0,69.0,32.0,51.0,10.0,28.0,20.0,20.0,55.0,91.0,52.0
47,14.0,36.0,14.0,36.0,22.0,10.0,17.0,70.0,55.0,35.0,40.0,10.0,34.0,32.0,40.0,38.0,20.0,37.0,31.0,82.0,22.0,58.0,23.0,10.0,31.0,86.0,17.0,27.0,15.0,9.0,65.0,33.0,20.0,22.0,9.0,42.0,10.0,96.0,23.0,80.0,68.0,30.0,44.0,9.0,31.0,19.0,23.0,120.0,70.0,33.0
48,19.0,47.0,12.0,44.0,22.0,9.0,16.0,74.0,72.0,18.0,34.0,8.0,41.0,25.0,26.0,52.0,28.0,35.0,37.0,62.0,28.0,45.0,23.0,10.0,18.0,57.0,18.0,25.0,15.0,9.0,53.0,40.0,14.0,29.0,8.0,42.0,9.0,53.0,19.0,61.0,63.0,27.0,84.0,9.0,22.0,15.0,20.0,66.0,75.0,28.0
49,16.0,36.0,18.0,60.0,23.0,10.0,18.0,102.0,52.0,20.0,66.0,9.0,38.0,35.0,34.0,27.0,18.0,28.0,28.0,60.0,18.0,27.0,33.0,11.0,24.0,63.0,23.0,23.0,19.0,9.0,103.0,38.0,10.0,29.0,9.0,31.0,8.0,76.0,28.0,61.0,56.0,33.0,69.0,10.0,30.0,19.0,22.0,39.0,52.0,27.0
50,14.0,49.0,16.0,40.0,21.0,10.0,20.0,44.0,42.0,24.0,33.0,9.0,50.0,51.0,38.0,21.0,23.0,24.0,29.0,63.0,28.0,53.0,27.0,9.0,27.0,87.0,22.0,18.0,18.0,9.0,47.0,36.0,13.0,45.0,9.0,42.0,10.0,49.0,23.0,38.0,148.0,28.0,39.0,9.0,21.0,16.0,29.0,27.0,50.0,32.0
51,15.0,48.0,12.0,35.0,24.0,9.0,16.0,95.0,42.0,31.0,57.0,9.0,43.0,33.0,45.0,24.0,38.0,24.0,40.0,63.0,20.0,64.0,22.0,10.0,25.0,62.0,19.0,17.0,12.0,10.0,37.0,25.0,14.0,25.0,9.0,28.0,8.0,87.0,21.0,64.0,100.0,45.0,57.0,9.0,28.0,19.0,35.0,26.0,76.0,31.0
52,15.0,31.0,18.0,40.0,25.0,10.0,23.0,57.0,33.0,28.0,46.0,9.0,61.0,43.0,70.0,32.0,19.0,31.0,29.0,76.0,24.0,31.0,26.0,10.0,19.0,72.0,18.0,23.0,17.0,10.0,55.0,20.0,16.0,39.0,10.0,36.0,10.0,110.0,17.0,64.0,120.0,34.0,45.0,9.0,20.0,17.0,30.0,29.0,53.0,32.0
53,18.0,50.0,15.0,29.0,20.0,9.0,18.0,93.0,38.0,27.0,49.0,10.0,45.0,64.0,31.0,26.0,29.0,24.0,37.0,72.0,27.0,55.0,38.0,10.0,19.0,69.0,25.0,26.0,19.0,10.0,67.0,27.0,19.0,25.0,11.0,34.0,10.0,55.0,21.0,43.0,105.0,30.0,48.0,10.0,20.0,14.0,40.0,27.0,95.0,39.0
54,17.0,45.0,26.0,27.0,23.0,9.0,18.0,84.0,49.0,29.0,54.0,10.0,48.0,29.0,34.0,22.0,37.0,32.0,24.0,68.0,41.0,35.0,28.0,9.0,18.0,55.0,16.0,21.0,14.0,10.0,47.0,26.0,15.0,25.0,9.0,35.0,9.0,62.0,23.0,44.0,151.0,26.0,40.0,10.0,22.0,21.0,53.0,25.0,50.0,38.0
55,13.0,85.0,19.0,31.0,30.0,10.0,18.0,80.0,38.0,28.0,43.0,10.0,64.0,53.0,45.0,23.0,25.0,41.0,39.0,52.0,28.0,45.0,24.0,8.0,24.0,38.0,13.0,29.0,16.0,9.0,60.0,29.0,14.0,54.0,9.0,35.0,10.0,95.0,20.0,56.0,74.0,29.0,39.0,9.0,29.0,19.0,38.0,26.0,90.0,50.0
56,21.0,59.0,15.0,24.0,21.0,9.0,25.0,50.0,30.0,95.0,36.0,8.0,62.0,34.0,51.0,20.0,22.0,27.0,24.0,56.0,23.0,47.0,29.0,9.0,25.0,139.0,17.0,27.0,11.0,9.0,38.0,21.0,15.0,28.0,9.0,49.0,8.0,54.0,18.0,42.0,39.0,28.0,44.0,9.0,32.0,23.0,27.0,32.0,64.0,32.0
57,16.0,48.0,20.0,21.0,19.0,8.0,25.0,36.0,54.0,77.0,35.0,9.0,33.0,33.0,44.0,27.0,32.0,45.0,16.0,92.0,30.0,76.0,21.0,8.0,28.0,45.0,18.0,23.0,17.0,9.0,51.0,30.0,13.0,44.0,8.0,30.0,9.0,50.0,15.0,43.0,32.0,32.0,24.0,9.0,24.0,17.0,27.0,47.0,69.0,40.0
58,14.0,44.0,14.0,37.0,20.0,10.0,30.0,44.0,79.0,64.0,27.0,10.0,54.0,25.0,57.0,23.0,33.0,37.0,22.0,89.0,30.0,88.0,36.0,8.0,22.0,53.0,21.0,21.0,15.0,10.0,37.0,24.0,13.0,34.0,9.0,35.0,8.0,56.0,21.0,51.0,102.0,28.0,39.0,10.0,27.0,22.0,27.0,29.0,62.0,45.0
59,18.0,23.0,17.0,35.0,18.0,10.0,29.0,37.0,30.0,73.0,44.0,10.0,49.0,26.0,41.0,18.0,34.0,34.0,27.0,52.0,28.0,43.0,31.0,10.0,20.0,113.0,18.0,19.0,16.0,9.0,33.0,23.0,15.0,56.0,10.0,30.0,10.0,39.0,13.0,117.0,47.0,34.0,29.0,10.0,40.0,25.0,22.0,32.0,67.0,31.0
60,22.0,25.0,13.0,25.0,29.0,10.0,26.0,62.0,68.0,26.0,37.0,8.0,55.0,39.0,64.0,23.0,39.0,43.0,30.0,136.0,27.0,29.0,37.0,10.0,25.0,79.0,15.0,18.0,14.0,10.0,38.0,35.0,12.0,51.0,9.0,32.0,8.0,41.0,14.0,138.0,66.0,29.0,28.0,10.0,30.0,19.0,30.0,29.0,49.0,86.0
61,22.0,25.0,17.0,31.0,34.0,8.0,31.0,38.0,52.0,33.0,36.0,10.0,45.0,26.0,85.0,25.0,28.0,50.0,25.0,55.0,29.0,54.0,25.0,9.0,25.0,80.0,22.0,23.0,15.0,9.0,36.0,21.0,14.0,32.0,10.0,52.0,10.0,49.0,18.0,48.0,70.0,20.0,28.0,10.0,39.0,23.0,28.0,63.0,30.0,117.0
62,18.0,21.0,14.0,44.0,25.0,10.0,22.0,69.0,40.0,41.0,51.0,10.0,48.0,42.0,45.0,34.0,42.0,54.0,22.0,83.0,37.0,74.0,51.0,8.0,21.0,73.0,18.0,21.0,14.0,10.0,34.0,36.0,13.0,100.0,8.0,36.0,10.0,42.0,18.0,144.0,37.0,16.0,29.0,9.0,38.0,26.0,24.0,55.0,42.0,32.0
63,14.0,25.0,16.0,30.0,29.0,9.0,35.0,57.0,81.0,34.0,44.0,9.0,31.0,44.0,34.0,25.0,30.0,81.0,36.0,45.0,30.0,51.0,50.0,9.0,21.0,57.0,23.0,26.0,21.0,11.0,77.0,27.0,16.0,48.0,9.0,40.0,10.0,54.0,25.0,68.0,48.0,25.0,41.0,10.0,31.0,27.0,48.0,127.0,27.0,31.0
64,16.0,31.0,20.0,27.0,28.0,10.0,29.0,45.0,59.0,34.0,29.0,10.0,42.0,36.0,54.0,14.0,30.0,52.0,24.0,37.0,19.0,41.0,39.0,10.0,42.0,67.0,19.0,17.0,15.0,10.0,53.0,21.0,12.0,55.0,10.0,32.0,8.0,110.0,19.0,117.0,122.0,22.0,26.0,9.0,23.0,27.0,37.0,45.0,27.0,78.0
65,20.0,25.0,15.0,21.0,37.0,9.0,38.0,59.0,67.0,29.0,54.0,10.0,41.0,37.0,37.0,21.0,26.0,100.0,28.0,48.0,26.0,30.0,33.0,8.0,50.0,54.0,21.0,18.0,12.0,9.0,63.0,21.0,10.0,39.0,10.0,54.0,10.0,85.0,20.0,61.0,59.0,16.0,35.0,10.0,29.0,17.0,36.0,44.0,26.0,29.0
66,16.0,26.0,17.0,22.0,34.0,9.0,21.0,59.0,51.0,34.0,49.0,10.0,35.0,32.0,28.0,21.0,23.0,61.0,22.0,46.0,20.0,58.0,42.0,10.0,33.0,67.0,30.0,17.0,14.0,9.0,128.0,44.0,13.0,89.0,9.0,42.0,8.0,44.0,15.0,60.0,96.0,21.0,44.0,10.0,41.0,13.0,60.0,51.0,32.0,44.0
67,20.0,25.0,15.0,17.0,36.0,8.0,34.0,38.0,92.0,29.0,41.0,9.0,42.0,36.0,24.0,38.0,35.0,108.0,20.0,53.0,21.0,102.0,45.0,10.0,41.0,61.0,22.0,22.0,13.0,10.0,149.0,35.0,16.0,37.0,11.0,52.0,10.0,52.0,17.0,95.0,117.0,18.0,48.0,10.0,39.0,17.0,44.0,42.0,35.0,61.0
