,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
22,13.0,33.0,14.0,10.0,9.0,20.0,15.0,11.0,12.0,13.0,23.0,12.0,8.0,10.0,11.0,11.0,17.0,10.0,9.0,12.0,12.0,18.0,24.0,10.0,12.0,9.0,13.0,24.0,11.0,12.0,11.0,9.0,9.0,21.0,11.0,17.0,11.0,9.0,16.0,10.0,9.0,12.0,10.0,11.0,9.0,11.0,12.0,15.0,8.0,8.0
23,16.0,16.0,8.0,9.0,11.0,20.0,9.0,13.0,10.0,12.0,14.0,12.0,10.0,12.0,11.0,12.0,12.0,15.0,14.0,11.0,11.0,12.0,16.0,10.0,10.0,14.0,12.0,14.0,11.0,13.0,9.0,13.0,8.0,15.0,12.0,26.0,16.0,15.0,17.0,15.0,12.0,11.0,12.0,10.0,15.0,9.0,12.0,16.0,11.0,12.0
24,16.0,13.0,13.0,10.0,12.0,18.0,11.0,15.0,9.0,19.0,25.0,13.0,13.0,10.0,9.0,11.0,15.0,11.0,13.0,13.0,9.0,10.0,34.0,11.0,12.0,9.0,18.0,21.0,16.0,13.0,11.0,12.0,12.0,12.0,9.0,12.0,13.0,10.0,10.0,13.0,12.0,9.0,9.0,8.0,11.0,11.0,9.0,16.0,10.0,8.0
25,11.0,11.0,14.0,10.0,10.0,24.0,10.0,18.0,10.0,12.0,12.0,11.0,10.0,8.0,12.0,13.0,16.0,9.0,11.0,12.0,11.0,13.0,14.0,12.0,10.0,9.0,10.0,15.0,15.0,9.0,12.0,9.0,11.0,13.0,16.0,15.0,16.0,14.0,11.0,10.0,18.0,17.0,10.0,9.0,11.0,13.0,11.0,12.0,15.0,15.0
26,11.0,24.0,11.0,13.0,9.0,19.0,12.0,19.0,10.0,14.0,11.0,18.0,12.0,9.0,9.0,17.0,18.0,13.0,12.0,19.0,9.0,11.0,20.0,13.0,8.0,12.0,13.0,17.0,15.0,10.0,10.0,12.0,11.0,20.0,11.0,11.0,20.0,17.0,14.0,11.0,18.0,12.0,9.0,11.0,14.0,14.0,12.0,11.0,13.0,10.0
27,10.0,11.0,13.0,10.0,11.0,19.0,13.0,12.0,11.0,11.0,12.0,13.0,14.0,11.0,10.0,13.0,18.0,10.0,12.0,10.0,11.0,23.0,29.0,12.0,10.0,9.0,12.0,14.0,10.0,11.0,14.0,12.0,11.0,15.0,11.0,14.0,13.0,11.0,20.0,13.0,12.0,11.0,10.0,9.0,10.0,10.0,10.0,17.0,9.0,13.0
28,8.0,12.0,14.0,9.0,10.0,14.0,11.0,17.0,11.0,13.0,15.0,26.0,9.0,10.0,13.0,12.0,10.0,12.0,10.0,10.0,11.0,13.0,17.0,11.0,13.0,13.0,15.0,18.0,14.0,12.0,13.0,11.0,13.0,16.0,12.0,11.0,11.0,12.0,13.0,15.0,15.0,16.0,11.0,11.0,8.0,13.0,14.0,17.0,12.0,10.0
29,13.0,20.0,15.0,11.0,11.0,9.0,10.0,12.0,9.0,12.0,20.0,8.0,13.0,10.0,9.0,14.0,10.0,11.0,13.0,9.0,14.0,11.0,22.0,13.0,13.0,11.0,14.0,10.0,9.0,10.0,11.0,12.0,9.0,13.0,13.0,13.0,12.0,12.0,12.0,11.0,12.0,11.0,10.0,12.0,9.0,10.0,11.0,10.0,11.0,10.0
30,11.0,13.0,18.0,10.0,9.0,17.0,13.0,16.0,9.0,14.0,21.0,9.0,13.0,13.0,12.0,22.0,17.0,12.0,10.0,12.0,10.0,15.0,12.0,12.0,12.0,10.0,11.0,14.0,12.0,10.0,9.0,12.0,12.0,16.0,21.0,12.0,23.0,10.0,14.0,11.0,13.0,14.0,9.0,12.0,9.0,10.0,11.0,14.0,9.0,11.0
31,10.0,27.0,16.0,10.0,10.0,16.0,13.0,16.0,12.0,16.0,16.0,20.0,15.0,11.0,13.0,11.0,17.0,11.0,12.0,12.0,10.0,12.0,24.0,14.0,15.0,14.0,18.0,15.0,12.0,9.0,13.0,12.0,9.0,11.0,12.0,16.0,15.0,12.0,11.0,11.0,11.0,12.0,9.0,10.0,10.0,11.0,10.0,13.0,12.0,12.0
32,10.0,12.0,15.0,10.0,11.0,16.0,12.0,12.0,10.0,13.0,14.0,12.0,9.0,11.0,14.0,12.0,23.0,9.0,14.0,14.0,15.0,10.0,17.0,13.0,8.0,18.0,12.0,19.0,9.0,15.0,12.0,11.0,12.0,12.0,13.0,11.0,19.0,11.0,14.0,13.0,13.0,13.0,8.0,10.0,11.0,9.0,9.0,9.0,12.0,11.0
33,10.0,18.0,9.0,9.0,10.0,12.0,12.0,12.0,12.0,15.0,12.0,13.0,10.0,10.0,10.0,13.0,8.0,10.0,8.0,11.0,10.0,13.0,16.0,10.0,16.0,12.0,11.0,11.0,15.0,10.0,13.0,11.0,16.0,15.0,14.0,11.0,10.0,13.0,13.0,11.0,13.0,10.0,9.0,11.0,12.0,9.0,12.0,10.0,9.0,10.0
34,9.0,15.0,10.0,10.0,8.0,10.0,11.0,14.0,8.0,14.0,14.0,12.0,13.0,11.0,11.0,13.0,10.0,9.0,13.0,18.0,12.0,12.0,9.0,10.0,10.0,12.0,14.0,11.0,16.0,10.0,13.0,13.0,9.0,11.0,11.0,11.0,15.0,12.0,11.0,12.0,9.0,12.0,10.0,9.0,9.0,10.0,10.0,14.0,11.0,14.0
35,12.0,12.0,10.0,11.0,10.0,10.0,17.0,10.0,10.0,13.0,16.0,15.0,10.0,8.0,10.0,11.0,11.0,11.0,15.0,11.0,9.0,15.0,15.0,14.0,8.0,10.0,12.0,21.0,11.0,9.0,10.0,11.0,13.0,14.0,13.0,20.0,12.0,17.0,15.0,11.0,12.0,17.0,12.0,11.0,10.0,9.0,11.0,16.0,8.0,10.0
36,10.0,11.0,13.0,10.0,11.0,10.0,14.0,14.0,10.0,12.0,18.0,10.0,9.0,14.0,11.0,8.0,9.0,8.0,11.0,10.0,12.0,16.0,11.0,11.0,11.0,12.0,15.0,12.0,12.0,10.0,11.0,11.0,10.0,13.0,10.0,15.0,12.0,15.0,20.0,12.0,17.0,13.0,11.0,12.0,14.0,12.0,12.0,11.0,9.0,11.0
37,10.0,15.0,14.0,11.0,9.0,14.0,10.0,12.0,10.0,15.0,12.0,16.0,12.0,10.0,11.0,12.0,11.0,13.0,14.0,10.0,11.0,14.0,14.0,12.0,11.0,17.0,9.0,15.0,15.0,11.0,15.0,18.0,14.0,15.0,12.0,13.0,15.0,20.0,11.0,10.0,27.0,13.0,9.0,9.0,9.0,10.0,11.0,12.0,12.0,13.0
38,13.0,10.0,12.0,13.0,10.0,18.0,13.0,11.0,10.0,12.0,9.0,15.0,11.0,12.0,13.0,14.0,15.0,10.0,11.0,13.0,11.0,13.0,18.0,14.0,8.0,12.0,14.0,12.0,15.0,8.0,11.0,8.0,9.0,22.0,14.0,9.0,19.0,10.0,17.0,9.0,16.0,11.0,12.0,11.0,10.0,10.0,9.0,14.0,8.0,11.0
39,12.0,14.0,14.0,10.0,8.0,15.0,9.0,15.0,12.0,17.0,11.0,13.0,12.0,11.0,10.0,16.0,17.0,9.0,14.0,10.0,11.0,14.0,11.0,10.0,11.0,9.0,13.0,15.0,12.0,10.0,9.0,10.0,10.0,15.0,9.0,15.0,23.0,12.0,11.0,12.0,25.0,13.0,11.0,9.0,12.0,9.0,10.0,16.0,11.0,9.0
40,12.0,19.0,15.0,9.0,10.0,20.0,8.0,11.0,10.0,20.0,13.0,16.0,11.0,10.0,10.0,12.0,14.0,10.0,9.0,10.0,10.0,15.0,14.0,11.0,11.0,11.0,15.0,12.0,18.0,9.0,11.0,11.0,11.0,17.0,15.0,12.0,16.0,10.0,28.0,9.0,11.0,9.0,14.0,12.0,12.0,11.0,10.0,14.0,11.0,13.0
41,10.0,16.0,14.0,8.0,9.0,9.0,9.0,10.0,9.0,18.0,15.0,19.0,10.0,12.0,12.0,15.0,12.0,9.0,11.0,14.0,14.0,14.0,14.0,9.0,12.0,13.0,11.0,14.0,12.0,10.0,10.0,13.0,11.0,20.0,15.0,15.0,9.0,12.0,13.0,11.0,11.0,15.0,10.0,11.0,11.0,9.0,11.0,13.0,9.0,9.0
42,13.0,13.0,10.0,11.0,9.0,12.0,12.0,16.0,10.0,12.0,14.0,23.0,9.0,9.0,8.0,14.0,25.0,9.0,11.0,10.0,13.0,12.0,11.0,12.0,11.0,22.0,15.0,18.0,10.0,9.0,13.0,9.0,14.0,15.0,12.0,16.0,17.0,12.0,14.0,10.0,21.0,17.0,10.0,11.0,12.0,13.0,11.0,18.0,11.0,11.0
43,12.0,10.0,13.0,11.0,10.0,13.0,12.0,12.0,11.0,12.0,15.0,15.0,13.0,10.0,11.0,15.0,13.0,11.0,11.0,10.0,12.0,18.0,20.0,12.0,9.0,11.0,13.0,15.0,14.0,8.0,14.0,12.0,9.0,14.0,8.0,15.0,9.0,10.0,10.0,11.0,16.0,15.0,9.0,9.0,13.0,9.0,10.0,10.0,10.0,13.0
44,10.0,17.0,16.0,10.0,8.0,14.0,19.0,15.0,10.0,14.0,15.0,25.0,13.0,13.0,9.0,17.0,21.0,11.0,12.0,10.0,11.0,15.0,10.0,13.0,11.0,13.0,12.0,21.0,10.0,9.0,12.0,8.0,11.0,10.0,9.0,20.0,14.0,14.0,13.0,9.0,16.0,18.0,10.0,11.0,12.0,10.0,12.0,14.0,12.0,11.0
45,13.0,13.0,11.0,10.0,10.0,10.0,13.0,14.0,8.0,13.0,16.0,17.0,9.0,12.0,10.0,14.0,12.0,10.0,10.0,13.0,11.0,16.0,18.0,10.0,11.0,10.0,13.0,18.0,8.0,10.0,11.0,10.0,10.0,15.0,19.0,11.0,15.0,13.0,14.0,11.0,14.0,11.0,12.0,9.0,11.0,9.0,11.0,10.0,10.0,11.0
46,10.0,12.0,10.0,10.0,11.0,15.0,14.0,24.0,9.0,18.0,13.0,11.0,13.0,9.0,12.0,12.0,13.0,11.0,13.0,9.0,10.0,15.0,11.0,13.0,13.0,15.0,17.0,13.0,11.0,12.0,12.0,11.0,14.0,11.0,15.0,15.0,10.0,12.0,10.0,12.0,19.0,18.0,9.0,10.0,15.0,13.0,8.0,15.0,10.0,13.0
47,12.0,13.0,14.0,10.0,10.0,17.0,13.0,13.0,11.0,11.0,10.0,38.0,13.0,9.0,10.0,12.0,14.0,9.0,13.0,15.0,12.0,12.0,12.0,12.0,9.0,13.0,11.0,16.0,11.0,10.0,9.0,12.0,9.0,11.0,10.0,16.0,17.0,18.0,17.0,11.0,20.0,13.0,9.0,12.0,8.0,12.0,12.0,11.0,11.0,12.0
48,10.0,28.0,11.0,8.0,9.0,11.0,11.0,15.0,10.0,9.0,14.0,14.0,8.0,9.0,12.0,15.0,10.0,10.0,11.0,9.0,9.0,13.0,12.0,10.0,11.0,15.0,10.0,13.0,14.0,10.0,13.0,10.0,9.0,42.0,15.0,9.0,11.0,17.0,13.0,13.0,15.0,12.0,9.0,9.0,12.0,10.0,9.0,13.0,12.0,12.0
49,12.0,13.0,15.0,11.0,11.0,16.0,14.0,13.0,9.0,11.0,14.0,31.0,10.0,12.0,12.0,14.0,18.0,12.0,13.0,15.0,10.0,11.0,17.0,9.0,10.0,9.0,12.0,15.0,9.0,10.0,12.0,12.0,11.0,15.0,10.0,10.0,12.0,16.0,13.0,10.0,14.0,14.0,10.0,10.0,9.0,12.0,14.0,24.0,9.0,13.0
50,10.0,14.0,17.0,10.0,9.0,20.0,11.0,16.0,9.0,12.0,14.0,23.0,10.0,12.0,12.0,11.0,10.0,11.0,10.0,12.0,10.0,10.0,16.0,9.0,13.0,11.0,12.0,11.0,11.0,10.0,18.0,15.0,9.0,13.0,11.0,20.0,11.0,9.0,12.0,14.0,12.0,15.0,8.0,10.0,10.0,15.0,11.0,17.0,12.0,11.0
51,13.0,11.0,12.0,10.0,11.0,27.0,11.0,17.0,9.0,9.0,12.0,23.0,8.0,10.0,11.0,21.0,13.0,9.0,12.0,11.0,12.0,13.0,23.0,12.0,13.0,17.0,11.0,13.0,13.0,11.0,10.0,11.0,11.0,20.0,14.0,17.0,19.0,26.0,9.0,14.0,17.0,11.0,10.0,9.0,10.0,9.0,13.0,19.0,8.0,10.0
52,10.0,11.0,12.0,9.0,11.0,11.0,13.0,16.0,11.0,12.0,11.0,11.0,13.0,11.0,8.0,13.0,18.0,11.0,9.0,12.0,12.0,15.0,11.0,10.0,9.0,17.0,10.0,19.0,17.0,9.0,10.0,9.0,13.0,18.0,10.0,10.0,13.0,14.0,21.0,12.0,16.0,13.0,10.0,11.0,12.0,8.0,8.0,29.0,10.0,12.0
53,10.0,15.0,13.0,10.0,11.0,18.0,15.0,16.0,9.0,17.0,17.0,15.0,12.0,13.0,10.0,13.0,13.0,8.0,8.0,9.0,14.0,16.0,26.0,10.0,14.0,13.0,15.0,15.0,17.0,9.0,14.0,17.0,11.0,12.0,12.0,14.0,14.0,12.0,12.0,9.0,13.0,10.0,10.0,8.0,11.0,11.0,9.0,14.0,9.0,15.0
54,10.0,13.0,13.0,10.0,10.0,11.0,14.0,13.0,11.0,13.0,13.0,12.0,13.0,15.0,8.0,14.0,12.0,11.0,9.0,11.0,9.0,15.0,15.0,14.0,9.0,10.0,13.0,11.0,13.0,14.0,10.0,12.0,13.0,20.0,11.0,20.0,16.0,11.0,10.0,12.0,22.0,14.0,9.0,11.0,12.0,10.0,10.0,11.0,9.0,11.0
55,10.0,14.0,13.0,12.0,8.0,20.0,11.0,18.0,10.0,8.0,19.0,12.0,9.0,10.0,11.0,13.0,16.0,10.0,12.0,11.0,9.0,14.0,21.0,8.0,10.0,11.0,12.0,20.0,13.0,11.0,13.0,10.0,11.0,12.0,10.0,9.0,13.0,11.0,10.0,10.0,14.0,18.0,8.0,10.0,12.0,13.0,10.0,11.0,10.0,11.0
56,14.0,17.0,12.0,9.0,9.0,9.0,14.0,14.0,11.0,15.0,14.0,22.0,12.0,12.0,9.0,14.0,14.0,8.0,10.0,12.0,13.0,15.0,20.0,11.0,12.0,12.0,12.0,13.0,9.0,10.0,15.0,11.0,13.0,18.0,9.0,10.0,14.0,16.0,18.0,8.0,14.0,12.0,10.0,8.0,11.0,12.0,12.0,9.0,10.0,12.0
57,10.0,12.0,17.0,11.0,10.0,12.0,13.0,12.0,13.0,10.0,10.0,22.0,10.0,12.0,9.0,9.0,19.0,12.0,11.0,9.0,11.0,14.0,11.0,10.0,13.0,17.0,11.0,15.0,9.0,9.0,8.0,11.0,9.0,12.0,13.0,20.0,13.0,14.0,16.0,10.0,17.0,11.0,10.0,14.0,10.0,15.0,11.0,18.0,8.0,11.0
58,12.0,15.0,11.0,9.0,10.0,18.0,9.0,10.0,9.0,16.0,13.0,14.0,11.0,11.0,12.0,23.0,22.0,11.0,13.0,8.0,9.0,20.0,9.0,11.0,12.0,15.0,14.0,10.0,12.0,8.0,12.0,12.0,9.0,10.0,11.0,14.0,13.0,23.0,12.0,11.0,13.0,13.0,9.0,11.0,10.0,12.0,9.0,13.0,8.0,10.0
59,11.0,11.0,10.0,10.0,10.0,14.0,9.0,9.0,10.0,16.0,15.0,15.0,13.0,11.0,12.0,22.0,15.0,11.0,12.0,11.0,11.0,11.0,13.0,12.0,12.0,13.0,11.0,17.0,13.0,10.0,11.0,10.0,11.0,14.0,11.0,20.0,11.0,11.0,13.0,12.0,11.0,17.0,10.0,9.0,9.0,10.0,9.0,10.0,10.0,11.0
60,11.0,20.0,9.0,10.0,9.0,13.0,12.0,14.0,14.0,18.0,13.0,14.0,12.0,10.0,10.0,13.0,16.0,10.0,10.0,12.0,9.0,20.0,12.0,11.0,13.0,11.0,10.0,10.0,11.0,11.0,11.0,15.0,11.0,19.0,14.0,18.0,11.0,15.0,12.0,14.0,18.0,11.0,10.0,13.0,10.0,10.0,15.0,14.0,8.0,10.0
61,11.0,15.0,13.0,11.0,10.0,13.0,15.0,9.0,11.0,10.0,10.0,13.0,10.0,15.0,14.0,12.0,15.0,9.0,9.0,12.0,12.0,16.0,11.0,10.0,10.0,12.0,16.0,17.0,13.0,11.0,14.0,9.0,13.0,20.0,11.0,18.0,11.0,11.0,16.0,12.0,12.0,11.0,9.0,12.0,10.0,11.0,9.0,11.0,10.0,10.0
62,10.0,16.0,11.0,15.0,10.0,16.0,13.0,12.0,12.0,17.0,12.0,37.0,10.0,11.0,11.0,12.0,13.0,10.0,11.0,12.0,13.0,12.0,12.0,15.0,12.0,10.0,14.0,17.0,13.0,8.0,13.0,11.0,14.0,15.0,10.0,17.0,17.0,17.0,14.0,9.0,13.0,11.0,13.0,9.0,9.0,10.0,12.0,13.0,10.0,10.0
63,10.0,15.0,18.0,12.0,9.0,13.0,9.0,12.0,11.0,20.0,11.0,14.0,9.0,12.0,9.0,14.0,16.0,11.0,12.0,11.0,11.0,11.0,13.0,15.0,10.0,13.0,10.0,18.0,14.0,10.0,10.0,9.0,11.0,31.0,12.0,11.0,10.0,10.0,10.0,15.0,13.0,12.0,9.0,11.0,9.0,10.0,9.0,15.0,9.0,13.0
64,8.0,13.0,11.0,11.0,11.0,23.0,13.0,18.0,11.0,11.0,18.0,17.0,12.0,12.0,10.0,15.0,13.0,10.0,12.0,10.0,9.0,9.0,10.0,9.0,10.0,15.0,21.0,13.0,11.0,11.0,9.0,17.0,13.0,18.0,13.0,14.0,13.0,15.0,14.0,15.0,14.0,15.0,11.0,9.0,12.0,10.0,13.0,11.0,9.0,14.0
65,10.0,13.0,9.0,11.0,10.0,12.0,10.0,17.0,9.0,19.0,13.0,10.0,12.0,11.0,10.0,13.0,20.0,10.0,8.0,13.0,15.0,14.0,20.0,10.0,12.0,12.0,13.0,12.0,12.0,12.0,9.0,10.0,14.0,12.0,10.0,15.0,12.0,15.0,11.0,11.0,14.0,10.0,12.0,12.0,12.0,12.0,9.0,15.0,10.0,11.0
66,10.0,18.0,15.0,8.0,13.0,16.0,14.0,12.0,9.0,15.0,15.0,20.0,11.0,11.0,8.0,10.0,14.0,10.0,11.0,10.0,12.0,15.0,26.0,12.0,10.0,10.0,11.0,22.0,9.0,10.0,10.0,13.0,10.0,17.0,12.0,11.0,15.0,16.0,16.0,12.0,13.0,10.0,11.0,9.0,12.0,11.0,10.0,16.0,12.0,11.0
67,8.0,13.0,9.0,11.0,9.0,19.0,11.0,11.0,10.0,10.0,15.0,20.0,10.0,11.0,11.0,16.0,13.0,9.0,9.0,14.0,11.0,21.0,11.0,12.0,15.0,23.0,12.0,15.0,17.0,10.0,10.0,11.0,9.0,15.0,14.0,14.0,12.0,11.0,12.0,10.0,15.0,11.0,12.0,11.0,11.0,13.0,9.0,11.0,11.0,11.0
