,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
12,41.0,25.0,52.0,10.0,58.0,65.0,46.0,44.0,68.0,66.0,43.0,48.0,20.0,38.0,66.0,20.0,62.0,23.0,23.0,78.0,10.0,17.0,40.0,37.0,55.0,11.0,48.0,57.0,46.0,87.0,19.0,27.0,55.0,21.0,52.0,30.0,8.0,36.0,18.0,28.0,52.0,9.0,48.0,86.0,26.0,19.0,35.0,107.0,58.0,48.0
13,71.0,49.0,31.0,8.0,37.0,23.0,21.0,21.0,26.0,73.0,33.0,38.0,52.0,50.0,86.0,93.0,72.0,34.0,49.0,54.0,10.0,52.0,108.0,64.0,17.0,12.0,48.0,24.0,33.0,69.0,17.0,37.0,35.0,20.0,28.0,46.0,12.0,48.0,13.0,32.0,41.0,8.0,31.0,89.0,21.0,24.0,52.0,49.0,46.0,42.0
14,25.0,36.0,56.0,10.0,42.0,52.0,50.0,20.0,81.0,26.0,29.0,48.0,80.0,96.0,53.0,27.0,41.0,55.0,114.0,37.0,9.0,38.0,25.0,31.0,27.0,11.0,72.0,49.0,150.0,108.0,21.0,57.0,48.0,115.0,42.0,28.0,9.0,38.0,21.0,35.0,114.0,9.0,71.0,64.0,11.0,50.0,20.0,40.0,49.0,25.0
15,47.0,22.0,44.0,9.0,51.0,63.0,21.0,64.0,92.0,25.0,51.0,41.0,89.0,39.0,68.0,30.0,19.0,48.0,90.0,64.0,12.0,114.0,52.0,33.0,53.0,12.0,67.0,124.0,34.0,40.0,23.0,58.0,50.0,28.0,89.0,33.0,11.0,48.0,22.0,56.0,21.0,10.0,33.0,57.0,51.0,55.0,73.0,32.0,42.0,54.0
16,23.0,61.0,19.0,9.0,57.0,48.0,45.0,32.0,20.0,71.0,42.0,22.0,43.0,37.0,45.0,25.0,50.0,50.0,74.0,54.0,9.0,46.0,114.0,104.0,41.0,29.0,70.0,60.0,54.0,26.0,28.0,40.0,61.0,28.0,85.0,24.0,10.0,77.0,20.0,53.0,139.0,9.0,35.0,30.0,20.0,124.0,66.0,39.0,38.0,46.0
17,17.0,31.0,41.0,10.0,35.0,17.0,78.0,28.0,13.0,80.0,32.0,151.0,33.0,108.0,20.0,47.0,85.0,31.0,44.0,77.0,10.0,41.0,47.0,33.0,46.0,25.0,25.0,41.0,50.0,30.0,21.0,24.0,33.0,37.0,58.0,41.0,10.0,52.0,24.0,33.0,31.0,8.0,40.0,51.0,110.0,33.0,98.0,42.0,12.0,28.0
18,21.0,49.0,39.0,12.0,32.0,74.0,31.0,31.0,64.0,91.0,33.0,83.0,105.0,60.0,33.0,22.0,59.0,78.0,50.0,21.0,10.0,85.0,67.0,39.0,20.0,37.0,35.0,66.0,45.0,41.0,25.0,55.0,67.0,28.0,53.0,35.0,10.0,52.0,13.0,73.0,26.0,9.0,43.0,39.0,37.0,58.0,52.0,30.0,35.0,30.0
19,41.0,65.0,90.0,9.0,51.0,56.0,37.0,53.0,26.0,26.0,49.0,19.0,76.0,29.0,36.0,12.0,60.0,20.0,33.0,26.0,10.0,49.0,40.0,35.0,63.0,44.0,46.0,35.0,68.0,62.0,23.0,58.0,61.0,44.0,28.0,36.0,12.0,60.0,30.0,51.0,28.0,14.0,39.0,85.0,37.0,59.0,56.0,57.0,33.0,50.0
20,54.0,37.0,91.0,9.0,44.0,108.0,37.0,92.0,41.0,34.0,26.0,32.0,73.0,42.0,44.0,29.0,36.0,51.0,35.0,46.0,9.0,132.0,42.0,77.0,44.0,31.0,32.0,37.0,81.0,84.0,19.0,29.0,74.0,17.0,36.0,44.0,9.0,55.0,13.0,70.0,59.0,9.0,42.0,65.0,71.0,82.0,49.0,50.0,56.0,52.0
21,78.0,86.0,41.0,10.0,36.0,20.0,21.0,42.0,27.0,78.0,39.0,26.0,59.0,42.0,40.0,22.0,43.0,67.0,25.0,32.0,9.0,49.0,51.0,61.0,49.0,35.0,25.0,37.0,41.0,53.0,20.0,61.0,37.0,57.0,92.0,22.0,13.0,33.0,16.0,58.0,56.0,10.0,63.0,44.0,52.0,76.0,57.0,50.0,37.0,23.0
22,50.0,54.0,39.0,10.0,51.0,57.0,75.0,120.0,35.0,55.0,78.0,35.0,43.0,20.0,32.0,27.0,38.0,67.0,34.0,21.0,10.0,78.0,44.0,56.0,21.0,44.0,48.0,68.0,29.0,71.0,21.0,69.0,42.0,53.0,38.0,68.0,13.0,87.0,17.0,58.0,40.0,10.0,88.0,65.0,68.0,83.0,39.0,51.0,42.0,36.0
23,64.0,47.0,54.0,10.0,33.0,70.0,39.0,47.0,40.0,37.0,69.0,44.0,76.0,82.0,38.0,93.0,32.0,45.0,117.0,44.0,9.0,45.0,70.0,37.0,33.0,32.0,20.0,111.0,46.0,61.0,30.0,29.0,42.0,74.0,37.0,26.0,11.0,48.0,44.0,51.0,29.0,10.0,46.0,99.0,33.0,44.0,25.0,42.0,36.0,47.0
24,87.0,56.0,49.0,10.0,37.0,96.0,47.0,83.0,39.0,24.0,60.0,66.0,41.0,35.0,32.0,25.0,32.0,49.0,33.0,81.0,10.0,59.0,37.0,24.0,114.0,60.0,69.0,50.0,13.0,16.0,24.0,31.0,20.0,69.0,74.0,38.0,10.0,84.0,41.0,104.0,63.0,10.0,40.0,83.0,70.0,58.0,48.0,49.0,102.0,29.0
25,52.0,98.0,38.0,10.0,42.0,39.0,89.0,56.0,119.0,69.0,70.0,37.0,81.0,47.0,38.0,56.0,66.0,62.0,57.0,19.0,10.0,58.0,123.0,35.0,41.0,35.0,64.0,39.0,48.0,34.0,30.0,19.0,57.0,43.0,73.0,52.0,11.0,36.0,21.0,35.0,53.0,9.0,96.0,83.0,44.0,42.0,67.0,30.0,91.0,15.0
26,22.0,53.0,85.0,10.0,78.0,34.0,21.0,35.0,89.0,24.0,62.0,45.0,45.0,28.0,56.0,36.0,28.0,26.0,36.0,39.0,10.0,31.0,71.0,87.0,67.0,30.0,33.0,49.0,44.0,40.0,17.0,39.0,50.0,51.0,63.0,40.0,8.0,33.0,20.0,38.0,107.0,8.0,56.0,43.0,47.0,51.0,65.0,34.0,100.0,29.0
27,92.0,22.0,37.0,9.0,44.0,64.0,35.0,83.0,41.0,68.0,45.0,55.0,36.0,42.0,44.0,44.0,25.0,85.0,28.0,38.0,11.0,66.0,53.0,26.0,19.0,73.0,35.0,44.0,35.0,31.0,38.0,59.0,23.0,33.0,65.0,43.0,12.0,50.0,15.0,48.0,55.0,9.0,24.0,134.0,48.0,58.0,40.0,58.0,124.0,19.0
28,82.0,61.0,42.0,11.0,65.0,107.0,34.0,81.0,41.0,45.0,38.0,33.0,25.0,68.0,35.0,37.0,29.0,65.0,19.0,73.0,12.0,30.0,78.0,29.0,74.0,38.0,66.0,65.0,28.0,53.0,44.0,34.0,75.0,47.0,32.0,60.0,13.0,56.0,32.0,33.0,29.0,10.0,29.0,61.0,54.0,127.0,29.0,44.0,61.0,16.0
29,56.0,39.0,28.0,9.0,42.0,67.0,54.0,54.0,32.0,92.0,51.0,27.0,27.0,59.0,52.0,49.0,63.0,21.0,29.0,92.0,12.0,39.0,35.0,34.0,82.0,32.0,27.0,53.0,42.0,47.0,24.0,34.0,60.0,125.0,55.0,26.0,10.0,31.0,34.0,62.0,61.0,9.0,50.0,113.0,60.0,54.0,23.0,28.0,90.0,14.0
30,80.0,16.0,78.0,9.0,38.0,61.0,49.0,63.0,75.0,40.0,69.0,58.0,51.0,29.0,20.0,29.0,46.0,98.0,118.0,40.0,10.0,85.0,58.0,53.0,160.0,28.0,31.0,30.0,78.0,68.0,24.0,60.0,28.0,27.0,49.0,38.0,30.0,55.0,42.0,32.0,51.0,10.0,20.0,55.0,45.0,23.0,47.0,132.0,28.0,24.0
31,67.0,116.0,46.0,9.0,55.0,95.0,98.0,46.0,45.0,55.0,36.0,115.0,48.0,50.0,45.0,56.0,40.0,122.0,36.0,41.0,10.0,37.0,42.0,23.0,44.0,32.0,39.0,47.0,61.0,28.0,61.0,93.0,87.0,21.0,52.0,67.0,18.0,38.0,23.0,28.0,27.0,10.0,79.0,84.0,50.0,58.0,38.0,110.0,30.0,50.0
32,38.0,69.0,55.0,11.0,81.0,44.0,71.0,90.0,102.0,16.0,45.0,63.0,30.0,63.0,49.0,37.0,51.0,64.0,23.0,44.0,8.0,36.0,49.0,83.0,122.0,21.0,39.0,25.0,145.0,23.0,90.0,35.0,18.0,27.0,91.0,109.0,16.0,52.0,41.0,24.0,33.0,12.0,17.0,116.0,73.0,64.0,120.0,26.0,84.0,100.0
33,124.0,52.0,29.0,12.0,41.0,100.0,88.0,40.0,32.0,54.0,38.0,67.0,76.0,56.0,33.0,65.0,48.0,48.0,87.0,31.0,10.0,21.0,51.0,25.0,31.0,32.0,13.0,83.0,44.0,50.0,35.0,22.0,44.0,28.0,66.0,45.0,18.0,31.0,19.0,59.0,24.0,9.0,33.0,48.0,26.0,42.0,30.0,38.0,74.0,105.0
34,65.0,63.0,35.0,10.0,76.0,25.0,53.0,47.0,63.0,54.0,54.0,69.0,47.0,49.0,51.0,81.0,56.0,72.0,79.0,42.0,10.0,16.0,43.0,43.0,41.0,98.0,62.0,39.0,47.0,65.0,65.0,42.0,47.0,37.0,49.0,39.0,43.0,79.0,49.0,23.0,46.0,10.0,68.0,31.0,55.0,50.0,32.0,56.0,89.0,86.0
35,27.0,38.0,50.0,11.0,43.0,25.0,99.0,28.0,30.0,58.0,85.0,41.0,39.0,44.0,28.0,53.0,71.0,36.0,63.0,200.0,10.0,33.0,47.0,85.0,28.0,52.0,50.0,17.0,45.0,40.0,18.0,76.0,55.0,20.0,75.0,113.0,21.0,28.0,45.0,31.0,63.0,9.0,60.0,75.0,56.0,28.0,30.0,155.0,32.0,48.0
36,35.0,49.0,86.0,10.0,35.0,33.0,133.0,50.0,33.0,98.0,53.0,36.0,47.0,42.0,52.0,28.0,48.0,29.0,102.0,39.0,8.0,28.0,51.0,71.0,35.0,40.0,66.0,37.0,55.0,42.0,55.0,38.0,70.0,29.0,56.0,82.0,16.0,30.0,17.0,71.0,37.0,9.0,67.0,40.0,54.0,29.0,70.0,67.0,55.0,29.0
37,56.0,91.0,31.0,9.0,57.0,48.0,43.0,87.0,54.0,105.0,43.0,44.0,33.0,35.0,26.0,49.0,41.0,34.0,36.0,31.0,8.0,39.0,33.0,59.0,52.0,28.0,41.0,41.0,96.0,46.0,74.0,36.0,52.0,84.0,90.0,119.0,48.0,50.0,96.0,19.0,57.0,10.0,49.0,59.0,40.0,46.0,55.0,51.0,55.0,43.0
38,72.0,48.0,24.0,9.0,86.0,47.0,68.0,49.0,60.0,55.0,37.0,88.0,27.0,24.0,16.0,90.0,54.0,89.0,71.0,86.0,9.0,35.0,98.0,71.0,26.0,65.0,37.0,24.0,59.0,31.0,47.0,34.0,24.0,32.0,108.0,69.0,39.0,38.0,73.0,36.0,34.0,10.0,32.0,44.0,27.0,29.0,63.0,69.0,51.0,20.0
39,36.0,38.0,30.0,10.0,51.0,84.0,51.0,39.0,30.0,42.0,45.0,55.0,33.0,88.0,31.0,77.0,44.0,54.0,30.0,43.0,9.0,33.0,35.0,31.0,57.0,62.0,56.0,31.0,23.0,58.0,32.0,38.0,121.0,46.0,37.0,68.0,21.0,52.0,47.0,40.0,81.0,10.0,87.0,34.0,54.0,74.0,34.0,86.0,42.0,131.0
40,19.0,45.0,44.0,10.0,31.0,53.0,66.0,130.0,33.0,69.0,51.0,92.0,84.0,35.0,46.0,20.0,44.0,69.0,45.0,114.0,10.0,69.0,37.0,35.0,52.0,28.0,40.0,15.0,31.0,91.0,62.0,59.0,17.0,31.0,71.0,64.0,20.0,63.0,58.0,47.0,71.0,8.0,32.0,53.0,56.0,31.0,58.0,37.0,30.0,18.0
41,35.0,39.0,50.0,8.0,43.0,21.0,58.0,55.0,59.0,60.0,93.0,40.0,118.0,68.0,56.0,57.0,57.0,77.0,90.0,42.0,10.0,45.0,81.0,41.0,71.0,38.0,37.0,85.0,38.0,39.0,30.0,42.0,63.0,34.0,81.0,31.0,56.0,59.0,20.0,81.0,96.0,10.0,60.0,57.0,62.0,49.0,36.0,79.0,46.0,14.0
42,54.0,41.0,59.0,10.0,71.0,73.0,33.0,71.0,81.0,51.0,43.0,46.0,120.0,33.0,123.0,36.0,65.0,69.0,35.0,68.0,10.0,74.0,47.0,37.0,28.0,68.0,52.0,93.0,55.0,66.0,55.0,86.0,62.0,50.0,33.0,55.0,32.0,28.0,42.0,69.0,192.0,8.0,59.0,48.0,67.0,51.0,115.0,29.0,44.0,73.0
43,68.0,70.0,43.0,9.0,68.0,144.0,32.0,48.0,41.0,48.0,22.0,41.0,60.0,85.0,78.0,22.0,34.0,21.0,79.0,18.0,9.0,76.0,24.0,61.0,35.0,47.0,94.0,56.0,88.0,64.0,64.0,26.0,39.0,48.0,42.0,66.0,21.0,28.0,60.0,42.0,24.0,10.0,58.0,61.0,38.0,73.0,31.0,25.0,126.0,36.0
44,70.0,42.0,35.0,10.0,37.0,45.0,108.0,39.0,49.0,39.0,66.0,78.0,22.0,28.0,29.0,86.0,48.0,64.0,99.0,28.0,9.0,35.0,55.0,75.0,48.0,110.0,155.0,47.0,33.0,90.0,37.0,72.0,29.0,90.0,61.0,62.0,29.0,100.0,18.0,49.0,38.0,10.0,45.0,33.0,60.0,41.0,27.0,59.0,35.0,84.0
45,46.0,55.0,41.0,9.0,35.0,53.0,66.0,34.0,45.0,64.0,21.0,52.0,77.0,70.0,39.0,79.0,44.0,58.0,29.0,78.0,8.0,86.0,139.0,76.0,55.0,136.0,34.0,98.0,38.0,90.0,78.0,25.0,32.0,49.0,38.0,72.0,55.0,60.0,31.0,19.0,60.0,10.0,31.0,69.0,89.0,68.0,48.0,39.0,66.0,39.0
46,89.0,69.0,27.0,9.0,38.0,101.0,29.0,43.0,31.0,59.0,61.0,45.0,34.0,28.0,54.0,66.0,40.0,44.0,200.0,51.0,9.0,51.0,51.0,46.0,84.0,50.0,72.0,54.0,80.0,49.0,30.0,29.0,29.0,30.0,65.0,52.0,63.0,68.0,121.0,88.0,108.0,11.0,39.0,136.0,62.0,54.0,54.0,31.0,190.0,55.0
47,70.0,30.0,40.0,9.0,25.0,94.0,47.0,89.0,122.0,179.0,32.0,31.0,31.0,40.0,66.0,84.0,35.0,44.0,69.0,37.0,10.0,84.0,98.0,33.0,40.0,72.0,33.0,42.0,47.0,67.0,43.0,33.0,26.0,61.0,29.0,105.0,30.0,121.0,30.0,51.0,53.0,11.0,35.0,46.0,98.0,45.0,62.0,30.0,52.0,74.0
48,38.0,48.0,37.0,10.0,33.0,59.0,87.0,105.0,73.0,65.0,69.0,33.0,52.0,40.0,57.0,38.0,42.0,115.0,32.0,57.0,9.0,60.0,49.0,125.0,149.0,53.0,35.0,51.0,68.0,71.0,65.0,70.0,20.0,36.0,44.0,31.0,53.0,61.0,92.0,33.0,64.0,11.0,26.0,40.0,22.0,34.0,17.0,56.0,72.0,76.0
49,37.0,104.0,93.0,10.0,27.0,40.0,39.0,90.0,51.0,74.0,37.0,38.0,55.0,26.0,38.0,59.0,35.0,50.0,61.0,61.0,9.0,23.0,50.0,34.0,33.0,85.0,21.0,57.0,52.0,60.0,101.0,37.0,27.0,77.0,152.0,46.0,16.0,48.0,100.0,50.0,45.0,10.0,74.0,43.0,19.0,99.0,40.0,88.0,86.0,52.0
50,27.0,43.0,71.0,12.0,19.0,65.0,57.0,38.0,48.0,29.0,95.0,103.0,39.0,68.0,25.0,30.0,40.0,34.0,37.0,37.0,12.0,83.0,35.0,41.0,61.0,28.0,35.0,79.0,103.0,66.0,42.0,36.0,31.0,49.0,149.0,77.0,59.0,63.0,95.0,39.0,131.0,10.0,92.0,32.0,37.0,73.0,35.0,106.0,32.0,108.0
51,78.0,39.0,41.0,9.0,22.0,67.0,90.0,40.0,55.0,57.0,50.0,116.0,48.0,31.0,44.0,56.0,22.0,53.0,43.0,89.0,9.0,40.0,65.0,53.0,76.0,35.0,31.0,47.0,35.0,64.0,48.0,105.0,23.0,34.0,82.0,84.0,74.0,25.0,69.0,130.0,113.0,10.0,48.0,64.0,62.0,31.0,33.0,32.0,29.0,78.0
52,45.0,35.0,40.0,10.0,41.0,64.0,29.0,88.0,44.0,49.0,55.0,44.0,23.0,35.0,85.0,40.0,82.0,78.0,42.0,39.0,10.0,34.0,21.0,27.0,57.0,75.0,36.0,86.0,45.0,104.0,50.0,63.0,141.0,51.0,47.0,46.0,55.0,58.0,42.0,104.0,48.0,10.0,24.0,81.0,39.0,81.0,38.0,68.0,45.0,36.0
53,89.0,79.0,49.0,10.0,128.0,76.0,32.0,64.0,45.0,44.0,61.0,68.0,76.0,25.0,90.0,62.0,73.0,45.0,90.0,30.0,9.0,43.0,126.0,46.0,109.0,132.0,25.0,71.0,35.0,38.0,53.0,37.0,102.0,38.0,60.0,52.0,26.0,39.0,68.0,61.0,21.0,10.0,76.0,29.0,71.0,25.0,91.0,90.0,37.0,32.0
54,133.0,42.0,43.0,10.0,31.0,54.0,71.0,43.0,63.0,100.0,68.0,37.0,50.0,75.0,70.0,33.0,56.0,65.0,58.0,72.0,9.0,51.0,28.0,32.0,53.0,53.0,30.0,58.0,56.0,63.0,96.0,98.0,45.0,37.0,139.0,35.0,74.0,86.0,58.0,85.0,49.0,8.0,67.0,63.0,75.0,67.0,30.0,50.0,37.0,43.0
55,30.0,67.0,63.0,8.0,64.0,47.0,59.0,49.0,42.0,85.0,67.0,99.0,53.0,106.0,38.0,51.0,65.0,20.0,95.0,50.0,9.0,44.0,79.0,38.0,36.0,50.0,26.0,50.0,101.0,64.0,49.0,66.0,55.0,44.0,52.0,80.0,31.0,56.0,52.0,44.0,36.0,10.0,44.0,63.0,89.0,58.0,46.0,51.0,83.0,52.0
56,73.0,105.0,47.0,9.0,67.0,67.0,56.0,40.0,92.0,31.0,51.0,104.0,121.0,98.0,98.0,72.0,90.0,39.0,47.0,86.0,10.0,61.0,94.0,44.0,52.0,45.0,40.0,78.0,36.0,28.0,26.0,27.0,108.0,54.0,70.0,48.0,39.0,37.0,57.0,78.0,31.0,10.0,21.0,61.0,93.0,58.0,30.0,22.0,68.0,69.0
57,97.0,54.0,48.0,10.0,60.0,28.0,80.0,50.0,54.0,72.0,50.0,67.0,49.0,34.0,108.0,55.0,27.0,75.0,91.0,55.0,11.0,100.0,34.0,63.0,88.0,79.0,38.0,89.0,39.0,28.0,112.0,72.0,55.0,51.0,55.0,62.0,59.0,37.0,57.0,40.0,37.0,10.0,36.0,33.0,49.0,97.0,26.0,81.0,61.0,53.0
58,49.0,55.0,27.0,9.0,48.0,37.0,73.0,81.0,51.0,58.0,85.0,50.0,63.0,25.0,61.0,22.0,58.0,88.0,29.0,73.0,12.0,34.0,72.0,54.0,30.0,26.0,46.0,54.0,38.0,43.0,63.0,36.0,47.0,38.0,172.0,83.0,49.0,46.0,64.0,36.0,61.0,9.0,58.0,46.0,43.0,67.0,36.0,36.0,57.0,72.0
59,80.0,48.0,27.0,10.0,54.0,36.0,68.0,98.0,74.0,57.0,38.0,125.0,25.0,61.0,52.0,90.0,52.0,22.0,89.0,81.0,9.0,41.0,61.0,52.0,77.0,35.0,32.0,79.0,69.0,64.0,97.0,100.0,90.0,44.0,51.0,36.0,55.0,64.0,46.0,54.0,40.0,12.0,57.0,62.0,81.0,49.0,37.0,57.0,111.0,57.0
60,62.0,71.0,88.0,11.0,51.0,38.0,34.0,123.0,51.0,64.0,78.0,43.0,91.0,66.0,53.0,36.0,48.0,71.0,132.0,47.0,9.0,58.0,45.0,33.0,48.0,55.0,28.0,104.0,89.0,47.0,55.0,57.0,78.0,65.0,74.0,40.0,29.0,39.0,41.0,55.0,61.0,10.0,98.0,48.0,35.0,28.0,40.0,73.0,113.0,147.0
61,35.0,40.0,89.0,10.0,50.0,42.0,60.0,74.0,116.0,66.0,44.0,57.0,56.0,26.0,41.0,27.0,33.0,86.0,18.0,99.0,9.0,39.0,104.0,56.0,61.0,61.0,29.0,67.0,69.0,33.0,24.0,17.0,33.0,43.0,39.0,157.0,27.0,95.0,50.0,83.0,48.0,9.0,37.0,60.0,59.0,59.0,78.0,46.0,74.0,69.0
62,40.0,38.0,68.0,8.0,23.0,49.0,38.0,95.0,53.0,62.0,57.0,47.0,63.0,34.0,86.0,188.0,31.0,50.0,52.0,40.0,10.0,66.0,34.0,62.0,36.0,21.0,28.0,47.0,39.0,32.0,50.0,60.0,109.0,42.0,114.0,85.0,62.0,31.0,44.0,41.0,70.0,9.0,29.0,31.0,82.0,44.0,53.0,65.0,37.0,36.0
63,96.0,63.0,42.0,8.0,122.0,33.0,55.0,45.0,45.0,43.0,45.0,37.0,98.0,50.0,61.0,24.0,71.0,63.0,53.0,52.0,10.0,76.0,43.0,35.0,89.0,52.0,36.0,44.0,29.0,26.0,66.0,32.0,142.0,51.0,44.0,38.0,63.0,50.0,34.0,64.0,21.0,9.0,56.0,65.0,51.0,58.0,48.0,60.0,54.0,94.0
64,108.0,55.0,62.0,9.0,31.0,26.0,71.0,33.0,85.0,44.0,60.0,40.0,36.0,42.0,68.0,89.0,61.0,25.0,71.0,45.0,9.0,88.0,134.0,75.0,36.0,42.0,31.0,48.0,68.0,82.0,83.0,65.0,26.0,53.0,74.0,69.0,36.0,43.0,51.0,33.0,85.0,9.0,29.0,29.0,42.0,22.0,105.0,111.0,73.0,51.0
65,37.0,89.0,99.0,9.0,111.0,49.0,31.0,42.0,71.0,43.0,45.0,29.0,46.0,32.0,88.0,45.0,62.0,57.0,43.0,42.0,10.0,46.0,59.0,84.0,93.0,22.0,42.0,115.0,94.0,80.0,67.0,97.0,51.0,88.0,33.0,46.0,39.0,58.0,25.0,45.0,43.0,8.0,57.0,47.0,67.0,55.0,48.0,62.0,101.0,37.0
66,59.0,62.0,32.0,9.0,54.0,48.0,52.0,70.0,81.0,37.0,25.0,31.0,46.0,43.0,46.0,70.0,38.0,55.0,59.0,115.0,10.0,43.0,26.0,78.0,28.0,93.0,24.0,102.0,62.0,72.0,40.0,62.0,42.0,39.0,74.0,27.0,28.0,43.0,45.0,121.0,36.0,10.0,78.0,46.0,36.0,34.0,45.0,27.0,52.0,89.0
67,50.0,55.0,40.0,9.0,51.0,32.0,29.0,45.0,23.0,70.0,52.0,66.0,122.0,32.0,55.0,60.0,36.0,74.0,54.0,41.0,9.0,89.0,80.0,89.0,49.0,81.0,28.0,29.0,46.0,71.0,52.0,43.0,71.0,23.0,33.0,59.0,35.0,40.0,130.0,45.0,36.0,8.0,52.0,26.0,65.0,75.0,46.0,66.0,76.0,63.0
