,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,12.0,17.0,35.0,15.0,27.0,26.0,42.0,16.0,13.0,20.0,29.0,24.0,49.0,20.0,20.0,19.0,36.0,22.0,23.0,12.0,13.0,12.0,17.0,27.0,10.0,27.0,29.0,34.0,18.0,43.0,19.0,30.0,16.0,14.0,36.0,31.0,12.0,19.0,17.0,25.0,47.0,41.0,15.0,26.0,23.0,44.0,22.0,32.0,25.0,23.0
11,11.0,27.0,29.0,28.0,16.0,12.0,10.0,19.0,32.0,22.0,13.0,79.0,16.0,27.0,13.0,28.0,11.0,17.0,27.0,40.0,18.0,13.0,10.0,53.0,14.0,25.0,18.0,20.0,13.0,19.0,19.0,14.0,26.0,19.0,12.0,26.0,36.0,34.0,15.0,46.0,19.0,31.0,16.0,18.0,19.0,83.0,15.0,18.0,20.0,17.0
12,18.0,34.0,29.0,14.0,14.0,27.0,19.0,9.0,18.0,14.0,20.0,13.0,33.0,25.0,12.0,12.0,14.0,21.0,18.0,15.0,9.0,64.0,23.0,21.0,14.0,28.0,43.0,16.0,10.0,22.0,22.0,21.0,30.0,13.0,51.0,10.0,46.0,34.0,36.0,29.0,15.0,28.0,28.0,29.0,82.0,40.0,13.0,16.0,25.0,10.0
13,16.0,32.0,17.0,43.0,24.0,22.0,14.0,17.0,41.0,16.0,22.0,34.0,32.0,16.0,14.0,19.0,36.0,47.0,17.0,11.0,12.0,14.0,31.0,18.0,48.0,12.0,35.0,32.0,14.0,16.0,11.0,14.0,28.0,35.0,10.0,35.0,14.0,26.0,17.0,34.0,24.0,35.0,17.0,54.0,18.0,16.0,14.0,18.0,39.0,17.0
14,14.0,48.0,24.0,39.0,47.0,9.0,11.0,16.0,20.0,12.0,22.0,12.0,17.0,34.0,20.0,18.0,39.0,52.0,23.0,18.0,18.0,19.0,27.0,28.0,19.0,23.0,13.0,14.0,28.0,17.0,48.0,12.0,31.0,16.0,14.0,14.0,15.0,17.0,27.0,22.0,24.0,15.0,10.0,19.0,48.0,13.0,51.0,24.0,16.0,12.0
15,24.0,25.0,15.0,15.0,41.0,28.0,45.0,14.0,19.0,14.0,55.0,14.0,50.0,18.0,51.0,40.0,32.0,14.0,19.0,14.0,19.0,18.0,24.0,16.0,27.0,25.0,26.0,51.0,11.0,19.0,13.0,21.0,52.0,11.0,10.0,12.0,14.0,21.0,34.0,18.0,36.0,36.0,9.0,17.0,19.0,44.0,30.0,20.0,23.0,11.0
16,12.0,53.0,13.0,14.0,24.0,17.0,29.0,14.0,25.0,24.0,24.0,12.0,23.0,16.0,32.0,11.0,37.0,26.0,24.0,15.0,15.0,16.0,32.0,32.0,29.0,17.0,16.0,51.0,17.0,10.0,20.0,30.0,20.0,13.0,16.0,12.0,38.0,46.0,49.0,9.0,13.0,18.0,11.0,28.0,54.0,10.0,37.0,16.0,9.0,24.0
17,19.0,16.0,20.0,29.0,25.0,25.0,15.0,11.0,19.0,31.0,20.0,18.0,14.0,24.0,16.0,24.0,21.0,21.0,18.0,16.0,29.0,22.0,21.0,30.0,15.0,28.0,22.0,15.0,37.0,34.0,44.0,25.0,15.0,10.0,15.0,19.0,35.0,23.0,42.0,36.0,13.0,18.0,41.0,42.0,44.0,13.0,21.0,16.0,18.0,38.0
18,29.0,18.0,40.0,30.0,23.0,15.0,36.0,16.0,31.0,41.0,18.0,14.0,18.0,24.0,12.0,35.0,24.0,43.0,23.0,24.0,48.0,63.0,30.0,22.0,71.0,49.0,35.0,24.0,47.0,20.0,96.0,29.0,23.0,22.0,14.0,20.0,69.0,22.0,32.0,28.0,42.0,18.0,12.0,16.0,19.0,28.0,53.0,12.0,38.0,18.0
19,22.0,30.0,24.0,17.0,18.0,16.0,14.0,25.0,150.0,24.0,14.0,44.0,41.0,19.0,14.0,25.0,10.0,40.0,15.0,32.0,34.0,11.0,20.0,35.0,36.0,11.0,19.0,12.0,62.0,18.0,20.0,21.0,21.0,57.0,17.0,32.0,18.0,19.0,51.0,20.0,10.0,35.0,34.0,33.0,65.0,19.0,45.0,11.0,16.0,17.0
20,14.0,35.0,24.0,33.0,33.0,31.0,14.0,9.0,55.0,15.0,34.0,24.0,14.0,32.0,29.0,48.0,12.0,23.0,18.0,26.0,18.0,19.0,14.0,44.0,15.0,14.0,48.0,38.0,13.0,14.0,15.0,24.0,14.0,13.0,13.0,25.0,21.0,19.0,47.0,18.0,26.0,13.0,16.0,15.0,26.0,21.0,34.0,16.0,15.0,32.0
21,21.0,11.0,13.0,15.0,31.0,20.0,28.0,18.0,28.0,19.0,29.0,37.0,28.0,10.0,18.0,15.0,31.0,28.0,39.0,27.0,12.0,13.0,16.0,17.0,60.0,99.0,18.0,19.0,54.0,15.0,47.0,25.0,25.0,12.0,12.0,19.0,35.0,52.0,54.0,23.0,31.0,37.0,16.0,16.0,21.0,26.0,17.0,14.0,10.0,21.0
22,26.0,55.0,30.0,21.0,25.0,29.0,29.0,13.0,48.0,26.0,19.0,19.0,18.0,13.0,16.0,20.0,26.0,25.0,26.0,14.0,11.0,14.0,27.0,42.0,27.0,20.0,52.0,23.0,21.0,23.0,17.0,12.0,41.0,35.0,14.0,13.0,22.0,33.0,20.0,19.0,19.0,82.0,24.0,16.0,17.0,27.0,24.0,13.0,20.0,76.0
23,14.0,21.0,19.0,26.0,81.0,46.0,14.0,16.0,17.0,13.0,14.0,13.0,30.0,17.0,21.0,27.0,22.0,31.0,26.0,64.0,14.0,10.0,41.0,14.0,65.0,42.0,65.0,29.0,31.0,15.0,32.0,13.0,30.0,17.0,21.0,18.0,42.0,13.0,18.0,31.0,12.0,37.0,22.0,48.0,26.0,21.0,71.0,13.0,28.0,51.0
24,25.0,17.0,23.0,12.0,59.0,45.0,20.0,26.0,72.0,42.0,18.0,31.0,30.0,27.0,61.0,27.0,23.0,13.0,19.0,11.0,27.0,14.0,37.0,33.0,46.0,31.0,28.0,39.0,16.0,12.0,25.0,48.0,94.0,42.0,22.0,53.0,30.0,53.0,36.0,56.0,27.0,17.0,11.0,66.0,39.0,47.0,24.0,15.0,16.0,12.0
25,17.0,18.0,27.0,41.0,19.0,31.0,15.0,19.0,31.0,22.0,46.0,15.0,16.0,37.0,25.0,26.0,17.0,15.0,24.0,18.0,35.0,17.0,21.0,57.0,22.0,58.0,60.0,15.0,24.0,16.0,54.0,37.0,36.0,16.0,15.0,32.0,22.0,36.0,19.0,17.0,20.0,93.0,21.0,18.0,13.0,61.0,32.0,13.0,15.0,17.0
26,20.0,50.0,24.0,23.0,44.0,21.0,23.0,10.0,13.0,14.0,17.0,25.0,16.0,36.0,19.0,13.0,17.0,23.0,16.0,59.0,62.0,10.0,30.0,60.0,57.0,45.0,20.0,28.0,21.0,25.0,55.0,18.0,12.0,10.0,18.0,17.0,17.0,29.0,39.0,23.0,23.0,17.0,10.0,13.0,26.0,17.0,12.0,14.0,27.0,15.0
27,31.0,21.0,28.0,52.0,14.0,19.0,28.0,46.0,17.0,24.0,23.0,29.0,15.0,23.0,17.0,13.0,28.0,11.0,14.0,16.0,14.0,16.0,29.0,37.0,12.0,30.0,57.0,11.0,29.0,17.0,42.0,24.0,14.0,14.0,16.0,14.0,21.0,39.0,125.0,34.0,21.0,22.0,9.0,27.0,54.0,97.0,21.0,20.0,12.0,26.0
28,28.0,13.0,25.0,12.0,37.0,17.0,17.0,22.0,32.0,11.0,12.0,83.0,29.0,14.0,12.0,21.0,13.0,30.0,24.0,14.0,15.0,11.0,39.0,40.0,13.0,23.0,24.0,20.0,19.0,13.0,14.0,25.0,20.0,37.0,31.0,28.0,32.0,27.0,20.0,25.0,32.0,30.0,12.0,58.0,18.0,45.0,116.0,18.0,33.0,17.0
29,32.0,26.0,25.0,26.0,19.0,21.0,14.0,19.0,29.0,11.0,45.0,25.0,20.0,21.0,24.0,31.0,17.0,19.0,16.0,15.0,17.0,30.0,16.0,56.0,31.0,23.0,18.0,16.0,41.0,11.0,20.0,26.0,25.0,11.0,43.0,18.0,26.0,36.0,24.0,11.0,13.0,60.0,12.0,22.0,34.0,18.0,39.0,14.0,20.0,30.0
30,19.0,25.0,22.0,30.0,15.0,15.0,19.0,19.0,10.0,21.0,26.0,11.0,43.0,20.0,28.0,40.0,20.0,18.0,36.0,19.0,38.0,13.0,74.0,16.0,28.0,18.0,34.0,38.0,28.0,29.0,41.0,142.0,19.0,19.0,17.0,17.0,16.0,26.0,17.0,24.0,13.0,18.0,11.0,137.0,61.0,17.0,23.0,34.0,16.0,15.0
31,21.0,23.0,21.0,12.0,13.0,13.0,15.0,20.0,19.0,39.0,33.0,15.0,24.0,93.0,15.0,18.0,30.0,13.0,37.0,36.0,21.0,16.0,19.0,40.0,16.0,54.0,22.0,28.0,21.0,18.0,38.0,21.0,17.0,16.0,15.0,20.0,60.0,24.0,23.0,31.0,18.0,24.0,8.0,41.0,62.0,27.0,19.0,14.0,13.0,17.0
32,15.0,24.0,88.0,36.0,28.0,12.0,24.0,15.0,19.0,20.0,16.0,16.0,46.0,35.0,16.0,49.0,92.0,52.0,41.0,29.0,14.0,10.0,32.0,29.0,17.0,78.0,15.0,24.0,28.0,22.0,28.0,34.0,81.0,19.0,39.0,31.0,22.0,30.0,42.0,38.0,37.0,47.0,24.0,31.0,26.0,57.0,34.0,19.0,24.0,26.0
33,38.0,42.0,15.0,12.0,78.0,11.0,41.0,14.0,17.0,36.0,26.0,15.0,41.0,39.0,21.0,39.0,39.0,31.0,51.0,31.0,23.0,11.0,17.0,25.0,48.0,14.0,31.0,14.0,15.0,14.0,54.0,14.0,21.0,30.0,24.0,28.0,15.0,16.0,19.0,47.0,48.0,43.0,15.0,30.0,19.0,34.0,30.0,23.0,16.0,44.0
34,23.0,52.0,35.0,25.0,46.0,30.0,16.0,17.0,42.0,26.0,35.0,34.0,16.0,46.0,38.0,30.0,41.0,45.0,11.0,28.0,22.0,41.0,18.0,14.0,9.0,22.0,20.0,27.0,27.0,15.0,16.0,23.0,54.0,11.0,12.0,23.0,17.0,23.0,48.0,23.0,13.0,15.0,14.0,63.0,35.0,26.0,141.0,22.0,23.0,14.0
35,17.0,34.0,23.0,30.0,45.0,20.0,15.0,14.0,20.0,37.0,69.0,28.0,27.0,27.0,19.0,59.0,27.0,35.0,24.0,21.0,13.0,16.0,53.0,13.0,37.0,13.0,23.0,22.0,13.0,61.0,32.0,37.0,17.0,17.0,37.0,17.0,23.0,18.0,30.0,78.0,30.0,80.0,24.0,42.0,47.0,52.0,30.0,29.0,15.0,16.0
36,15.0,30.0,13.0,27.0,65.0,17.0,20.0,22.0,21.0,55.0,25.0,17.0,68.0,32.0,51.0,23.0,24.0,23.0,31.0,17.0,28.0,14.0,28.0,130.0,40.0,19.0,26.0,15.0,42.0,15.0,37.0,38.0,49.0,17.0,56.0,29.0,20.0,18.0,16.0,20.0,22.0,37.0,15.0,20.0,32.0,17.0,17.0,39.0,9.0,24.0
37,32.0,17.0,58.0,43.0,141.0,13.0,19.0,16.0,33.0,12.0,12.0,28.0,55.0,15.0,13.0,25.0,22.0,37.0,16.0,17.0,16.0,10.0,14.0,64.0,32.0,30.0,12.0,23.0,84.0,9.0,27.0,24.0,27.0,14.0,12.0,23.0,33.0,15.0,28.0,70.0,15.0,51.0,11.0,72.0,115.0,18.0,9.0,16.0,26.0,34.0
38,58.0,28.0,48.0,24.0,90.0,28.0,32.0,12.0,22.0,27.0,12.0,16.0,45.0,23.0,40.0,14.0,45.0,43.0,15.0,17.0,21.0,11.0,20.0,88.0,22.0,44.0,19.0,36.0,22.0,13.0,40.0,29.0,70.0,30.0,20.0,16.0,54.0,11.0,59.0,39.0,48.0,29.0,25.0,16.0,36.0,29.0,13.0,42.0,11.0,15.0
39,55.0,120.0,52.0,26.0,33.0,32.0,50.0,13.0,26.0,20.0,29.0,10.0,21.0,51.0,14.0,36.0,37.0,25.0,36.0,43.0,24.0,19.0,24.0,34.0,17.0,53.0,20.0,18.0,12.0,19.0,47.0,15.0,13.0,23.0,29.0,16.0,27.0,72.0,20.0,17.0,28.0,57.0,13.0,52.0,31.0,22.0,62.0,20.0,11.0,25.0
40,14.0,59.0,29.0,18.0,50.0,16.0,36.0,13.0,41.0,19.0,91.0,14.0,17.0,16.0,36.0,19.0,29.0,20.0,58.0,28.0,26.0,28.0,13.0,36.0,22.0,24.0,44.0,15.0,11.0,15.0,15.0,27.0,18.0,13.0,22.0,18.0,24.0,108.0,17.0,10.0,29.0,40.0,21.0,66.0,54.0,48.0,63.0,22.0,17.0,72.0
41,44.0,50.0,22.0,22.0,97.0,17.0,28.0,16.0,22.0,18.0,27.0,23.0,38.0,13.0,16.0,42.0,33.0,51.0,18.0,65.0,25.0,11.0,46.0,104.0,23.0,15.0,12.0,19.0,16.0,35.0,53.0,36.0,27.0,18.0,17.0,27.0,39.0,25.0,16.0,23.0,28.0,22.0,15.0,12.0,20.0,17.0,36.0,19.0,19.0,18.0
42,9.0,25.0,42.0,19.0,49.0,18.0,16.0,15.0,111.0,28.0,83.0,22.0,35.0,24.0,18.0,90.0,45.0,66.0,15.0,10.0,15.0,11.0,21.0,12.0,36.0,36.0,25.0,26.0,19.0,14.0,32.0,27.0,14.0,29.0,27.0,15.0,10.0,23.0,29.0,17.0,13.0,17.0,14.0,33.0,71.0,120.0,44.0,14.0,15.0,31.0
43,13.0,22.0,33.0,26.0,24.0,20.0,38.0,29.0,17.0,16.0,43.0,29.0,58.0,15.0,21.0,51.0,75.0,59.0,29.0,20.0,36.0,38.0,30.0,44.0,14.0,19.0,27.0,45.0,26.0,15.0,45.0,75.0,36.0,12.0,22.0,70.0,9.0,40.0,68.0,28.0,15.0,43.0,21.0,14.0,28.0,21.0,77.0,21.0,18.0,25.0
44,25.0,48.0,24.0,15.0,40.0,15.0,26.0,12.0,22.0,24.0,34.0,17.0,89.0,22.0,47.0,34.0,30.0,105.0,19.0,39.0,33.0,23.0,22.0,42.0,53.0,54.0,18.0,73.0,22.0,42.0,14.0,15.0,50.0,19.0,23.0,63.0,18.0,70.0,29.0,11.0,51.0,23.0,11.0,44.0,17.0,22.0,17.0,17.0,14.0,64.0
45,30.0,13.0,17.0,43.0,14.0,49.0,15.0,10.0,21.0,54.0,42.0,13.0,35.0,21.0,17.0,23.0,26.0,51.0,26.0,19.0,35.0,11.0,26.0,44.0,59.0,34.0,53.0,42.0,26.0,47.0,23.0,15.0,41.0,75.0,37.0,19.0,17.0,85.0,12.0,22.0,27.0,15.0,10.0,33.0,74.0,38.0,32.0,27.0,23.0,25.0
46,22.0,71.0,32.0,25.0,19.0,12.0,49.0,39.0,30.0,88.0,37.0,34.0,51.0,34.0,39.0,69.0,18.0,25.0,46.0,26.0,25.0,13.0,39.0,31.0,24.0,20.0,28.0,28.0,19.0,21.0,22.0,42.0,22.0,38.0,34.0,16.0,20.0,88.0,23.0,26.0,18.0,24.0,12.0,23.0,31.0,16.0,170.0,22.0,10.0,15.0
47,17.0,52.0,53.0,31.0,57.0,28.0,50.0,13.0,11.0,40.0,102.0,21.0,51.0,28.0,12.0,21.0,16.0,63.0,46.0,51.0,35.0,64.0,30.0,13.0,38.0,53.0,47.0,51.0,11.0,41.0,70.0,35.0,79.0,23.0,39.0,14.0,17.0,53.0,83.0,78.0,34.0,16.0,10.0,31.0,17.0,29.0,20.0,58.0,16.0,12.0
48,17.0,23.0,158.0,19.0,58.0,18.0,23.0,16.0,16.0,31.0,32.0,74.0,49.0,15.0,39.0,41.0,37.0,17.0,48.0,17.0,25.0,17.0,23.0,15.0,33.0,60.0,47.0,21.0,18.0,17.0,55.0,40.0,74.0,13.0,22.0,12.0,17.0,33.0,23.0,34.0,30.0,13.0,23.0,41.0,14.0,13.0,37.0,24.0,10.0,42.0
49,20.0,51.0,13.0,23.0,15.0,9.0,62.0,27.0,20.0,29.0,33.0,30.0,78.0,35.0,21.0,24.0,20.0,17.0,35.0,34.0,55.0,12.0,16.0,33.0,18.0,34.0,17.0,52.0,53.0,14.0,44.0,21.0,21.0,15.0,18.0,20.0,43.0,17.0,32.0,53.0,10.0,23.0,37.0,40.0,21.0,22.0,25.0,20.0,14.0,25.0
50,20.0,114.0,28.0,46.0,43.0,18.0,16.0,28.0,22.0,32.0,27.0,22.0,27.0,53.0,31.0,51.0,18.0,18.0,19.0,19.0,51.0,10.0,59.0,20.0,28.0,32.0,30.0,42.0,18.0,37.0,32.0,29.0,37.0,14.0,34.0,11.0,17.0,35.0,13.0,86.0,28.0,44.0,58.0,48.0,10.0,37.0,17.0,47.0,35.0,13.0
51,50.0,20.0,54.0,45.0,14.0,28.0,29.0,17.0,20.0,78.0,35.0,65.0,106.0,18.0,59.0,30.0,12.0,26.0,15.0,16.0,33.0,9.0,71.0,118.0,21.0,119.0,49.0,37.0,10.0,26.0,53.0,17.0,28.0,18.0,42.0,10.0,18.0,57.0,17.0,12.0,39.0,36.0,13.0,23.0,53.0,21.0,58.0,15.0,10.0,31.0
52,17.0,12.0,19.0,36.0,32.0,14.0,53.0,17.0,72.0,19.0,24.0,25.0,25.0,29.0,41.0,19.0,22.0,27.0,17.0,30.0,23.0,12.0,80.0,45.0,15.0,32.0,27.0,39.0,22.0,24.0,42.0,56.0,26.0,22.0,38.0,22.0,18.0,15.0,39.0,13.0,48.0,32.0,17.0,22.0,21.0,113.0,40.0,25.0,10.0,22.0
53,48.0,17.0,63.0,21.0,20.0,49.0,37.0,38.0,40.0,79.0,35.0,22.0,44.0,18.0,38.0,50.0,82.0,54.0,37.0,22.0,45.0,19.0,13.0,66.0,13.0,18.0,15.0,38.0,19.0,37.0,29.0,73.0,19.0,14.0,25.0,15.0,31.0,24.0,40.0,24.0,25.0,19.0,16.0,23.0,20.0,35.0,88.0,26.0,26.0,26.0
54,18.0,45.0,60.0,21.0,44.0,16.0,73.0,23.0,37.0,34.0,29.0,45.0,19.0,37.0,25.0,28.0,57.0,19.0,65.0,20.0,46.0,18.0,103.0,29.0,10.0,24.0,33.0,34.0,15.0,14.0,50.0,33.0,25.0,17.0,41.0,16.0,28.0,49.0,16.0,78.0,29.0,22.0,24.0,34.0,12.0,32.0,14.0,18.0,25.0,85.0
55,40.0,29.0,17.0,60.0,32.0,24.0,41.0,19.0,22.0,20.0,25.0,14.0,16.0,16.0,31.0,37.0,40.0,15.0,46.0,18.0,37.0,18.0,72.0,54.0,9.0,71.0,36.0,32.0,21.0,52.0,45.0,24.0,29.0,20.0,29.0,21.0,70.0,34.0,22.0,22.0,12.0,45.0,14.0,41.0,52.0,34.0,38.0,8.0,16.0,11.0
56,24.0,19.0,22.0,18.0,31.0,84.0,27.0,37.0,27.0,55.0,26.0,34.0,58.0,35.0,20.0,24.0,39.0,66.0,54.0,17.0,32.0,12.0,32.0,14.0,20.0,55.0,33.0,93.0,14.0,44.0,33.0,21.0,35.0,13.0,37.0,32.0,31.0,52.0,47.0,35.0,20.0,63.0,12.0,27.0,33.0,23.0,31.0,29.0,22.0,69.0
57,23.0,37.0,23.0,57.0,23.0,17.0,30.0,10.0,25.0,36.0,31.0,12.0,40.0,20.0,66.0,21.0,42.0,32.0,21.0,55.0,50.0,11.0,31.0,14.0,12.0,33.0,28.0,16.0,17.0,15.0,95.0,28.0,46.0,12.0,21.0,61.0,27.0,46.0,22.0,18.0,17.0,39.0,30.0,58.0,21.0,65.0,24.0,17.0,17.0,25.0
58,48.0,16.0,25.0,14.0,33.0,53.0,31.0,21.0,25.0,33.0,27.0,38.0,31.0,44.0,22.0,38.0,22.0,11.0,26.0,45.0,89.0,13.0,19.0,28.0,88.0,65.0,51.0,23.0,23.0,24.0,54.0,37.0,13.0,25.0,31.0,36.0,43.0,22.0,18.0,21.0,18.0,58.0,12.0,17.0,18.0,32.0,17.0,26.0,12.0,32.0
59,74.0,15.0,57.0,26.0,16.0,48.0,36.0,25.0,27.0,11.0,64.0,16.0,22.0,19.0,53.0,18.0,48.0,42.0,18.0,24.0,22.0,10.0,49.0,29.0,45.0,15.0,29.0,59.0,19.0,27.0,27.0,44.0,24.0,21.0,71.0,23.0,13.0,79.0,17.0,38.0,50.0,34.0,16.0,31.0,27.0,19.0,58.0,43.0,14.0,17.0
60,12.0,53.0,31.0,52.0,30.0,12.0,11.0,38.0,36.0,33.0,20.0,29.0,22.0,37.0,76.0,44.0,51.0,28.0,90.0,17.0,64.0,8.0,17.0,76.0,23.0,67.0,20.0,63.0,29.0,43.0,73.0,21.0,88.0,18.0,51.0,40.0,19.0,77.0,21.0,22.0,12.0,26.0,16.0,94.0,12.0,80.0,41.0,15.0,10.0,23.0
61,38.0,26.0,61.0,15.0,21.0,16.0,22.0,14.0,23.0,17.0,40.0,24.0,19.0,87.0,17.0,24.0,53.0,29.0,57.0,33.0,23.0,9.0,18.0,58.0,25.0,83.0,26.0,60.0,17.0,50.0,54.0,36.0,34.0,29.0,27.0,33.0,49.0,21.0,26.0,28.0,29.0,29.0,12.0,59.0,58.0,11.0,37.0,17.0,12.0,42.0
62,16.0,21.0,35.0,31.0,15.0,39.0,23.0,31.0,16.0,107.0,63.0,34.0,22.0,25.0,30.0,40.0,49.0,39.0,32.0,16.0,28.0,14.0,23.0,74.0,27.0,43.0,119.0,50.0,10.0,23.0,31.0,28.0,24.0,28.0,41.0,35.0,40.0,76.0,15.0,29.0,25.0,41.0,10.0,28.0,39.0,15.0,83.0,21.0,39.0,32.0
63,27.0,30.0,16.0,28.0,50.0,57.0,50.0,37.0,40.0,47.0,52.0,22.0,23.0,20.0,92.0,82.0,68.0,22.0,43.0,40.0,117.0,19.0,34.0,27.0,25.0,45.0,104.0,26.0,45.0,69.0,30.0,16.0,22.0,16.0,24.0,92.0,17.0,33.0,19.0,43.0,11.0,86.0,12.0,28.0,20.0,39.0,21.0,23.0,42.0,10.0
64,73.0,65.0,19.0,20.0,27.0,21.0,15.0,21.0,25.0,21.0,41.0,44.0,44.0,27.0,28.0,62.0,87.0,20.0,20.0,25.0,35.0,22.0,66.0,32.0,36.0,32.0,13.0,26.0,33.0,35.0,44.0,26.0,40.0,38.0,19.0,25.0,29.0,73.0,12.0,22.0,40.0,47.0,11.0,27.0,21.0,109.0,43.0,18.0,26.0,19.0
65,37.0,15.0,13.0,19.0,25.0,19.0,37.0,20.0,22.0,46.0,23.0,25.0,16.0,22.0,35.0,61.0,107.0,58.0,18.0,26.0,66.0,11.0,67.0,36.0,45.0,14.0,26.0,120.0,16.0,33.0,25.0,22.0,16.0,9.0,41.0,23.0,26.0,23.0,19.0,28.0,29.0,42.0,31.0,45.0,46.0,18.0,13.0,26.0,25.0,22.0
66,36.0,35.0,30.0,44.0,50.0,48.0,15.0,47.0,20.0,54.0,13.0,40.0,91.0,52.0,21.0,99.0,45.0,37.0,41.0,20.0,60.0,14.0,46.0,38.0,15.0,36.0,15.0,30.0,18.0,47.0,78.0,46.0,22.0,22.0,29.0,32.0,33.0,33.0,40.0,14.0,62.0,15.0,27.0,25.0,14.0,54.0,29.0,22.0,14.0,51.0
67,24.0,37.0,86.0,17.0,15.0,14.0,34.0,20.0,57.0,19.0,31.0,37.0,36.0,32.0,28.0,56.0,18.0,21.0,52.0,41.0,45.0,8.0,16.0,39.0,31.0,82.0,30.0,74.0,21.0,34.0,53.0,43.0,28.0,32.0,34.0,47.0,38.0,38.0,16.0,52.0,27.0,13.0,13.0,30.0,27.0,73.0,36.0,28.0,18.0,26.0
