,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,39.0,67.0,44.0,21.0,97.0,25.0,19.0,18.0,44.0,16.0,75.0,65.0,37.0,31.0,19.0,88.0,50.0,47.0,38.0,45.0,55.0,10.0,41.0,18.0,46.0,12.0,57.0,21.0,73.0,20.0,48.0,19.0,57.0,124.0,68.0,41.0,60.0,30.0,10.0,20.0,27.0,25.0,11.0,52.0,29.0,34.0,75.0,23.0,40.0,30.0
11,41.0,60.0,25.0,20.0,37.0,45.0,35.0,12.0,36.0,19.0,149.0,74.0,41.0,31.0,25.0,51.0,48.0,49.0,107.0,32.0,85.0,9.0,78.0,22.0,63.0,15.0,42.0,17.0,64.0,29.0,86.0,24.0,54.0,48.0,23.0,73.0,71.0,40.0,8.0,26.0,41.0,29.0,10.0,38.0,28.0,26.0,39.0,26.0,27.0,66.0
12,52.0,55.0,27.0,36.0,47.0,14.0,29.0,19.0,52.0,21.0,44.0,29.0,57.0,39.0,40.0,53.0,90.0,82.0,49.0,48.0,57.0,9.0,35.0,22.0,60.0,11.0,58.0,29.0,89.0,27.0,92.0,16.0,44.0,45.0,45.0,54.0,42.0,95.0,10.0,32.0,35.0,30.0,12.0,27.0,13.0,29.0,95.0,55.0,45.0,17.0
13,33.0,78.0,27.0,19.0,44.0,10.0,16.0,22.0,52.0,21.0,91.0,57.0,46.0,29.0,30.0,50.0,31.0,50.0,83.0,32.0,32.0,9.0,64.0,30.0,37.0,16.0,34.0,19.0,84.0,18.0,38.0,16.0,48.0,34.0,32.0,29.0,91.0,44.0,9.0,36.0,34.0,28.0,15.0,45.0,29.0,53.0,40.0,49.0,93.0,59.0
14,74.0,36.0,31.0,13.0,32.0,23.0,23.0,16.0,70.0,18.0,58.0,52.0,27.0,65.0,37.0,63.0,29.0,58.0,44.0,35.0,34.0,10.0,74.0,57.0,43.0,21.0,33.0,17.0,49.0,27.0,48.0,14.0,72.0,40.0,50.0,64.0,49.0,91.0,9.0,43.0,58.0,26.0,19.0,38.0,26.0,138.0,44.0,51.0,51.0,92.0
15,26.0,92.0,74.0,26.0,52.0,41.0,16.0,14.0,48.0,22.0,56.0,51.0,32.0,33.0,32.0,38.0,55.0,61.0,80.0,76.0,39.0,9.0,72.0,62.0,26.0,20.0,38.0,28.0,46.0,22.0,45.0,30.0,29.0,65.0,57.0,26.0,29.0,66.0,8.0,29.0,54.0,21.0,31.0,46.0,27.0,57.0,89.0,26.0,49.0,59.0
16,41.0,62.0,33.0,35.0,26.0,85.0,25.0,14.0,34.0,23.0,70.0,108.0,41.0,42.0,47.0,47.0,48.0,88.0,114.0,41.0,91.0,9.0,41.0,60.0,56.0,19.0,20.0,25.0,45.0,23.0,36.0,20.0,42.0,36.0,41.0,51.0,95.0,55.0,10.0,32.0,55.0,29.0,21.0,34.0,17.0,115.0,61.0,45.0,60.0,44.0
17,68.0,86.0,40.0,39.0,37.0,16.0,28.0,18.0,58.0,70.0,48.0,49.0,50.0,32.0,25.0,44.0,46.0,88.0,50.0,63.0,59.0,9.0,56.0,71.0,22.0,34.0,28.0,20.0,61.0,29.0,86.0,23.0,124.0,42.0,40.0,34.0,74.0,47.0,8.0,49.0,57.0,77.0,41.0,54.0,21.0,48.0,48.0,53.0,31.0,35.0
18,67.0,53.0,53.0,76.0,25.0,20.0,26.0,16.0,21.0,28.0,81.0,70.0,64.0,32.0,32.0,48.0,76.0,61.0,53.0,40.0,41.0,10.0,52.0,40.0,30.0,32.0,26.0,24.0,54.0,41.0,92.0,24.0,53.0,31.0,79.0,88.0,85.0,70.0,10.0,51.0,100.0,25.0,58.0,50.0,48.0,53.0,79.0,35.0,75.0,38.0
19,53.0,90.0,78.0,81.0,27.0,24.0,18.0,28.0,19.0,33.0,110.0,64.0,65.0,41.0,26.0,54.0,46.0,67.0,64.0,41.0,72.0,9.0,36.0,104.0,55.0,40.0,28.0,20.0,53.0,47.0,43.0,26.0,52.0,75.0,63.0,55.0,38.0,73.0,9.0,59.0,52.0,24.0,68.0,68.0,73.0,39.0,53.0,20.0,68.0,22.0
20,54.0,48.0,65.0,32.0,26.0,40.0,18.0,19.0,46.0,32.0,99.0,134.0,72.0,55.0,17.0,67.0,68.0,109.0,54.0,110.0,63.0,9.0,39.0,30.0,35.0,59.0,19.0,15.0,31.0,47.0,35.0,69.0,49.0,59.0,70.0,41.0,47.0,45.0,8.0,61.0,62.0,27.0,24.0,31.0,47.0,43.0,50.0,29.0,84.0,59.0
21,72.0,28.0,138.0,49.0,58.0,26.0,23.0,25.0,14.0,39.0,50.0,47.0,48.0,94.0,30.0,35.0,110.0,88.0,29.0,38.0,112.0,10.0,39.0,62.0,37.0,52.0,33.0,23.0,167.0,61.0,50.0,55.0,40.0,47.0,65.0,65.0,47.0,88.0,8.0,79.0,51.0,45.0,31.0,80.0,49.0,33.0,70.0,29.0,49.0,64.0
22,125.0,43.0,43.0,51.0,50.0,18.0,33.0,35.0,19.0,34.0,36.0,64.0,65.0,68.0,41.0,91.0,31.0,55.0,130.0,59.0,60.0,10.0,68.0,92.0,56.0,168.0,26.0,24.0,59.0,43.0,56.0,61.0,36.0,55.0,49.0,103.0,34.0,36.0,9.0,95.0,68.0,59.0,51.0,49.0,46.0,63.0,100.0,33.0,47.0,32.0
23,48.0,34.0,37.0,40.0,38.0,25.0,39.0,25.0,22.0,26.0,72.0,63.0,45.0,39.0,36.0,31.0,71.0,40.0,66.0,70.0,86.0,9.0,42.0,26.0,35.0,40.0,23.0,27.0,60.0,48.0,37.0,37.0,49.0,36.0,48.0,50.0,27.0,50.0,10.0,27.0,43.0,58.0,21.0,48.0,45.0,53.0,89.0,27.0,41.0,58.0
24,59.0,31.0,47.0,55.0,88.0,13.0,38.0,55.0,17.0,38.0,43.0,60.0,108.0,69.0,44.0,39.0,57.0,59.0,90.0,53.0,77.0,8.0,29.0,35.0,45.0,36.0,36.0,52.0,77.0,47.0,61.0,54.0,98.0,67.0,47.0,51.0,35.0,77.0,9.0,76.0,61.0,60.0,24.0,143.0,31.0,55.0,49.0,70.0,71.0,73.0
25,48.0,35.0,41.0,41.0,38.0,25.0,30.0,82.0,23.0,44.0,128.0,99.0,148.0,54.0,64.0,27.0,56.0,47.0,28.0,61.0,106.0,10.0,106.0,18.0,44.0,24.0,29.0,60.0,50.0,41.0,31.0,67.0,62.0,78.0,77.0,59.0,56.0,62.0,10.0,33.0,66.0,91.0,28.0,55.0,74.0,40.0,64.0,78.0,46.0,52.0
26,45.0,49.0,50.0,33.0,52.0,22.0,32.0,54.0,32.0,50.0,63.0,62.0,48.0,38.0,100.0,37.0,45.0,33.0,61.0,50.0,39.0,8.0,71.0,28.0,80.0,50.0,23.0,137.0,94.0,57.0,47.0,117.0,67.0,92.0,61.0,64.0,72.0,49.0,9.0,54.0,38.0,58.0,29.0,47.0,60.0,88.0,62.0,48.0,43.0,21.0
27,96.0,50.0,55.0,36.0,39.0,12.0,73.0,34.0,19.0,36.0,41.0,163.0,114.0,44.0,72.0,59.0,66.0,21.0,83.0,66.0,35.0,9.0,60.0,45.0,52.0,36.0,44.0,44.0,41.0,77.0,32.0,36.0,75.0,66.0,45.0,46.0,71.0,36.0,10.0,68.0,59.0,77.0,33.0,85.0,68.0,43.0,48.0,27.0,74.0,40.0
28,86.0,71.0,49.0,27.0,59.0,22.0,137.0,52.0,14.0,27.0,90.0,38.0,103.0,47.0,61.0,34.0,63.0,44.0,65.0,48.0,86.0,10.0,41.0,45.0,58.0,45.0,56.0,29.0,41.0,56.0,38.0,60.0,33.0,54.0,58.0,96.0,45.0,52.0,8.0,69.0,104.0,93.0,34.0,143.0,25.0,53.0,60.0,28.0,41.0,27.0
29,36.0,31.0,51.0,61.0,76.0,26.0,84.0,117.0,15.0,93.0,61.0,33.0,55.0,58.0,98.0,73.0,32.0,34.0,121.0,40.0,31.0,9.0,113.0,73.0,103.0,62.0,72.0,38.0,148.0,71.0,41.0,36.0,43.0,70.0,44.0,60.0,57.0,50.0,9.0,69.0,34.0,68.0,33.0,85.0,86.0,53.0,66.0,15.0,72.0,71.0
30,75.0,95.0,140.0,112.0,62.0,28.0,28.0,30.0,17.0,69.0,29.0,63.0,108.0,36.0,45.0,78.0,68.0,84.0,50.0,38.0,35.0,9.0,34.0,54.0,32.0,40.0,29.0,45.0,44.0,66.0,27.0,31.0,49.0,45.0,51.0,85.0,41.0,45.0,9.0,98.0,36.0,41.0,102.0,46.0,27.0,62.0,60.0,26.0,38.0,60.0
31,56.0,48.0,61.0,69.0,58.0,32.0,28.0,123.0,16.0,30.0,38.0,60.0,59.0,39.0,85.0,46.0,75.0,63.0,67.0,69.0,31.0,9.0,38.0,61.0,43.0,73.0,54.0,39.0,71.0,60.0,31.0,69.0,28.0,38.0,53.0,77.0,66.0,87.0,10.0,74.0,44.0,43.0,34.0,46.0,51.0,65.0,70.0,60.0,35.0,43.0
32,56.0,55.0,72.0,59.0,65.0,19.0,62.0,41.0,21.0,31.0,59.0,113.0,51.0,26.0,45.0,60.0,32.0,67.0,81.0,88.0,47.0,9.0,43.0,12.0,99.0,75.0,53.0,47.0,76.0,16.0,49.0,55.0,31.0,68.0,93.0,67.0,56.0,71.0,9.0,46.0,129.0,59.0,33.0,56.0,59.0,36.0,33.0,104.0,47.0,57.0
33,36.0,46.0,30.0,35.0,60.0,57.0,30.0,60.0,28.0,40.0,33.0,147.0,45.0,42.0,67.0,54.0,34.0,55.0,38.0,37.0,58.0,10.0,60.0,27.0,46.0,95.0,62.0,30.0,105.0,57.0,81.0,37.0,53.0,39.0,44.0,51.0,78.0,67.0,9.0,97.0,40.0,70.0,51.0,34.0,64.0,42.0,34.0,54.0,75.0,59.0
34,67.0,110.0,82.0,56.0,43.0,73.0,67.0,57.0,18.0,70.0,39.0,76.0,120.0,49.0,50.0,57.0,49.0,47.0,70.0,50.0,53.0,10.0,98.0,39.0,61.0,71.0,85.0,30.0,58.0,137.0,136.0,65.0,35.0,66.0,53.0,82.0,68.0,102.0,9.0,36.0,43.0,75.0,36.0,32.0,77.0,40.0,117.0,70.0,99.0,73.0
35,44.0,48.0,48.0,53.0,28.0,57.0,25.0,100.0,30.0,60.0,62.0,41.0,67.0,50.0,42.0,36.0,102.0,40.0,63.0,54.0,33.0,9.0,36.0,41.0,108.0,79.0,56.0,40.0,84.0,101.0,67.0,42.0,140.0,77.0,48.0,85.0,64.0,32.0,8.0,50.0,30.0,41.0,14.0,60.0,75.0,86.0,40.0,33.0,41.0,87.0
36,62.0,58.0,46.0,100.0,28.0,24.0,77.0,63.0,66.0,100.0,49.0,36.0,51.0,35.0,77.0,177.0,38.0,59.0,84.0,61.0,41.0,10.0,164.0,74.0,136.0,41.0,52.0,59.0,39.0,36.0,76.0,56.0,35.0,65.0,86.0,41.0,94.0,44.0,9.0,37.0,93.0,54.0,21.0,52.0,44.0,42.0,39.0,52.0,73.0,106.0
37,53.0,53.0,72.0,50.0,79.0,44.0,54.0,57.0,30.0,61.0,59.0,55.0,114.0,81.0,52.0,77.0,77.0,69.0,68.0,70.0,21.0,9.0,72.0,57.0,85.0,60.0,45.0,35.0,90.0,34.0,49.0,55.0,42.0,40.0,67.0,69.0,133.0,80.0,10.0,74.0,33.0,37.0,22.0,44.0,53.0,59.0,47.0,42.0,35.0,61.0
38,59.0,60.0,85.0,30.0,75.0,27.0,63.0,72.0,32.0,50.0,84.0,77.0,47.0,63.0,48.0,47.0,56.0,50.0,47.0,54.0,31.0,9.0,50.0,64.0,47.0,54.0,32.0,36.0,73.0,70.0,113.0,53.0,72.0,77.0,39.0,86.0,30.0,36.0,12.0,52.0,44.0,56.0,22.0,60.0,39.0,36.0,38.0,83.0,34.0,39.0
39,48.0,85.0,31.0,68.0,51.0,36.0,42.0,39.0,43.0,59.0,98.0,51.0,59.0,35.0,59.0,38.0,40.0,61.0,43.0,43.0,43.0,9.0,46.0,58.0,63.0,73.0,34.0,67.0,112.0,36.0,73.0,60.0,39.0,61.0,78.0,41.0,53.0,45.0,10.0,62.0,118.0,60.0,19.0,87.0,57.0,62.0,63.0,68.0,39.0,137.0
40,92.0,72.0,48.0,69.0,109.0,53.0,67.0,53.0,22.0,60.0,66.0,65.0,68.0,76.0,39.0,52.0,63.0,100.0,34.0,55.0,50.0,9.0,189.0,46.0,54.0,48.0,69.0,34.0,56.0,31.0,94.0,92.0,73.0,58.0,109.0,41.0,61.0,72.0,8.0,75.0,46.0,23.0,40.0,75.0,61.0,39.0,34.0,120.0,49.0,89.0
41,54.0,44.0,53.0,87.0,54.0,59.0,66.0,65.0,33.0,61.0,137.0,38.0,112.0,49.0,31.0,45.0,77.0,57.0,56.0,82.0,70.0,9.0,50.0,63.0,52.0,75.0,38.0,51.0,55.0,63.0,110.0,57.0,80.0,94.0,117.0,114.0,25.0,33.0,10.0,69.0,28.0,32.0,52.0,69.0,51.0,53.0,39.0,51.0,51.0,66.0
42,55.0,48.0,42.0,79.0,74.0,53.0,43.0,23.0,25.0,56.0,49.0,67.0,73.0,41.0,35.0,59.0,52.0,59.0,44.0,58.0,39.0,10.0,49.0,32.0,62.0,23.0,37.0,27.0,117.0,52.0,51.0,49.0,55.0,72.0,114.0,53.0,30.0,48.0,9.0,53.0,97.0,32.0,28.0,43.0,20.0,59.0,66.0,45.0,44.0,39.0
43,88.0,48.0,62.0,61.0,117.0,32.0,84.0,84.0,38.0,137.0,54.0,42.0,86.0,52.0,65.0,117.0,132.0,53.0,105.0,71.0,38.0,8.0,154.0,37.0,77.0,59.0,45.0,26.0,51.0,30.0,74.0,63.0,49.0,113.0,55.0,73.0,30.0,29.0,10.0,95.0,64.0,32.0,55.0,48.0,86.0,56.0,33.0,29.0,54.0,38.0
44,64.0,77.0,50.0,33.0,42.0,32.0,62.0,36.0,52.0,46.0,53.0,99.0,30.0,32.0,57.0,52.0,29.0,65.0,106.0,43.0,50.0,10.0,132.0,27.0,50.0,86.0,97.0,81.0,87.0,35.0,67.0,52.0,168.0,75.0,60.0,66.0,49.0,46.0,10.0,69.0,51.0,28.0,21.0,62.0,41.0,70.0,48.0,62.0,33.0,49.0
45,48.0,37.0,30.0,60.0,59.0,34.0,32.0,39.0,40.0,33.0,79.0,54.0,32.0,51.0,119.0,57.0,37.0,71.0,37.0,86.0,82.0,10.0,68.0,38.0,63.0,66.0,49.0,48.0,64.0,67.0,73.0,67.0,39.0,75.0,56.0,39.0,37.0,32.0,9.0,64.0,54.0,48.0,35.0,39.0,40.0,45.0,27.0,63.0,46.0,37.0
46,48.0,68.0,49.0,52.0,40.0,23.0,43.0,39.0,57.0,36.0,55.0,38.0,58.0,35.0,42.0,73.0,77.0,64.0,36.0,57.0,47.0,11.0,86.0,66.0,63.0,48.0,36.0,27.0,37.0,24.0,53.0,42.0,95.0,128.0,52.0,21.0,42.0,38.0,10.0,87.0,50.0,25.0,23.0,60.0,38.0,40.0,37.0,51.0,52.0,51.0
47,92.0,46.0,51.0,69.0,45.0,34.0,57.0,76.0,35.0,50.0,49.0,63.0,40.0,60.0,34.0,43.0,55.0,44.0,89.0,52.0,63.0,8.0,129.0,37.0,90.0,40.0,58.0,61.0,36.0,21.0,65.0,48.0,47.0,81.0,120.0,57.0,27.0,38.0,10.0,60.0,50.0,35.0,65.0,89.0,42.0,29.0,42.0,33.0,52.0,38.0
48,72.0,55.0,42.0,53.0,49.0,29.0,65.0,48.0,48.0,79.0,68.0,29.0,43.0,184.0,103.0,41.0,50.0,65.0,77.0,45.0,31.0,9.0,91.0,40.0,48.0,44.0,44.0,66.0,97.0,60.0,63.0,57.0,70.0,51.0,56.0,60.0,25.0,55.0,10.0,37.0,34.0,25.0,44.0,193.0,56.0,94.0,32.0,24.0,35.0,87.0
49,39.0,48.0,38.0,72.0,53.0,107.0,65.0,54.0,49.0,41.0,59.0,34.0,64.0,48.0,64.0,46.0,67.0,81.0,31.0,72.0,47.0,10.0,54.0,53.0,63.0,25.0,44.0,65.0,39.0,82.0,44.0,38.0,33.0,39.0,53.0,42.0,25.0,22.0,8.0,75.0,80.0,40.0,15.0,61.0,111.0,39.0,61.0,51.0,54.0,22.0
50,32.0,77.0,84.0,46.0,63.0,24.0,94.0,39.0,35.0,44.0,30.0,61.0,50.0,70.0,50.0,43.0,48.0,61.0,81.0,26.0,53.0,10.0,94.0,64.0,29.0,37.0,85.0,29.0,41.0,30.0,51.0,34.0,57.0,164.0,48.0,75.0,47.0,27.0,8.0,147.0,119.0,26.0,27.0,39.0,64.0,91.0,39.0,29.0,26.0,28.0
51,86.0,48.0,45.0,69.0,32.0,51.0,38.0,49.0,71.0,48.0,90.0,23.0,66.0,50.0,35.0,65.0,52.0,65.0,55.0,35.0,72.0,10.0,63.0,62.0,55.0,34.0,41.0,24.0,41.0,58.0,57.0,82.0,37.0,105.0,47.0,61.0,36.0,22.0,9.0,41.0,30.0,33.0,24.0,56.0,37.0,98.0,60.0,99.0,53.0,22.0
52,34.0,71.0,55.0,111.0,51.0,26.0,118.0,80.0,34.0,40.0,68.0,44.0,40.0,36.0,71.0,45.0,49.0,43.0,124.0,58.0,103.0,11.0,57.0,38.0,32.0,31.0,63.0,13.0,55.0,31.0,94.0,68.0,50.0,52.0,90.0,41.0,106.0,15.0,10.0,46.0,46.0,46.0,25.0,163.0,43.0,79.0,148.0,40.0,43.0,30.0
53,80.0,135.0,76.0,56.0,41.0,44.0,53.0,62.0,41.0,39.0,65.0,25.0,48.0,54.0,67.0,50.0,27.0,93.0,52.0,55.0,100.0,10.0,36.0,44.0,46.0,41.0,52.0,24.0,47.0,31.0,58.0,111.0,87.0,114.0,43.0,57.0,70.0,27.0,9.0,50.0,44.0,39.0,28.0,88.0,67.0,51.0,53.0,57.0,50.0,48.0
54,33.0,66.0,168.0,43.0,62.0,98.0,48.0,54.0,29.0,21.0,76.0,36.0,58.0,52.0,42.0,49.0,29.0,46.0,70.0,71.0,89.0,8.0,53.0,56.0,56.0,45.0,35.0,22.0,31.0,33.0,53.0,60.0,70.0,53.0,67.0,73.0,41.0,34.0,9.0,34.0,58.0,33.0,26.0,60.0,72.0,77.0,39.0,45.0,39.0,74.0
55,49.0,98.0,43.0,67.0,53.0,31.0,41.0,63.0,27.0,51.0,47.0,46.0,73.0,63.0,49.0,67.0,63.0,92.0,76.0,38.0,70.0,11.0,120.0,57.0,100.0,45.0,70.0,20.0,62.0,47.0,44.0,33.0,67.0,52.0,55.0,102.0,59.0,41.0,8.0,37.0,66.0,23.0,34.0,84.0,140.0,53.0,25.0,71.0,45.0,51.0
56,53.0,105.0,67.0,81.0,100.0,91.0,53.0,50.0,47.0,101.0,38.0,33.0,147.0,62.0,63.0,97.0,39.0,55.0,78.0,47.0,76.0,9.0,59.0,65.0,31.0,52.0,35.0,15.0,50.0,63.0,67.0,46.0,51.0,66.0,27.0,55.0,95.0,48.0,9.0,36.0,65.0,67.0,15.0,48.0,73.0,60.0,32.0,42.0,82.0,44.0
57,27.0,52.0,83.0,72.0,46.0,55.0,41.0,54.0,59.0,93.0,39.0,27.0,50.0,38.0,51.0,50.0,45.0,87.0,47.0,43.0,104.0,9.0,46.0,44.0,39.0,37.0,90.0,17.0,69.0,187.0,58.0,54.0,42.0,47.0,75.0,56.0,47.0,78.0,9.0,82.0,29.0,60.0,35.0,48.0,64.0,46.0,33.0,36.0,66.0,75.0
58,35.0,71.0,34.0,58.0,70.0,195.0,20.0,63.0,61.0,90.0,200.0,43.0,55.0,23.0,51.0,77.0,37.0,66.0,63.0,51.0,62.0,8.0,51.0,116.0,39.0,27.0,37.0,16.0,71.0,49.0,61.0,36.0,135.0,81.0,94.0,47.0,78.0,39.0,9.0,52.0,35.0,27.0,66.0,112.0,51.0,46.0,98.0,47.0,40.0,55.0
59,65.0,54.0,117.0,94.0,68.0,47.0,40.0,34.0,63.0,38.0,73.0,50.0,49.0,24.0,71.0,111.0,36.0,46.0,76.0,49.0,29.0,8.0,93.0,46.0,24.0,23.0,62.0,26.0,80.0,59.0,28.0,41.0,49.0,61.0,36.0,60.0,48.0,109.0,9.0,56.0,103.0,89.0,27.0,46.0,58.0,41.0,76.0,43.0,62.0,85.0
60,37.0,67.0,51.0,41.0,42.0,53.0,43.0,45.0,31.0,41.0,49.0,27.0,49.0,42.0,67.0,48.0,112.0,62.0,111.0,57.0,38.0,10.0,78.0,50.0,42.0,63.0,89.0,30.0,80.0,128.0,40.0,30.0,49.0,45.0,26.0,74.0,66.0,25.0,10.0,62.0,32.0,63.0,45.0,111.0,83.0,51.0,48.0,24.0,34.0,46.0
61,137.0,81.0,54.0,24.0,73.0,51.0,50.0,56.0,28.0,89.0,87.0,54.0,41.0,26.0,66.0,45.0,44.0,52.0,49.0,80.0,72.0,9.0,63.0,75.0,60.0,23.0,85.0,57.0,69.0,82.0,73.0,49.0,42.0,59.0,49.0,60.0,78.0,134.0,10.0,81.0,33.0,51.0,56.0,78.0,55.0,41.0,69.0,51.0,92.0,28.0
62,50.0,55.0,38.0,21.0,41.0,42.0,52.0,38.0,35.0,62.0,49.0,36.0,65.0,46.0,34.0,67.0,56.0,90.0,54.0,77.0,64.0,10.0,76.0,49.0,17.0,29.0,54.0,24.0,60.0,25.0,46.0,28.0,35.0,130.0,43.0,149.0,82.0,79.0,9.0,69.0,121.0,54.0,24.0,52.0,71.0,108.0,57.0,64.0,29.0,72.0
63,50.0,54.0,20.0,44.0,36.0,33.0,112.0,43.0,77.0,62.0,62.0,51.0,31.0,56.0,96.0,65.0,83.0,35.0,77.0,50.0,59.0,8.0,40.0,72.0,20.0,26.0,62.0,47.0,51.0,45.0,46.0,63.0,40.0,59.0,30.0,78.0,26.0,40.0,10.0,49.0,51.0,40.0,42.0,41.0,43.0,45.0,47.0,22.0,36.0,33.0
64,64.0,76.0,28.0,33.0,63.0,40.0,46.0,37.0,62.0,90.0,52.0,52.0,33.0,38.0,50.0,73.0,56.0,58.0,143.0,75.0,81.0,9.0,84.0,41.0,77.0,29.0,47.0,35.0,51.0,79.0,53.0,29.0,45.0,39.0,38.0,65.0,82.0,45.0,9.0,67.0,75.0,40.0,54.0,43.0,80.0,41.0,44.0,33.0,43.0,30.0
65,109.0,83.0,53.0,50.0,49.0,94.0,97.0,54.0,45.0,35.0,74.0,66.0,82.0,61.0,44.0,97.0,36.0,46.0,43.0,33.0,79.0,9.0,70.0,57.0,24.0,46.0,40.0,32.0,54.0,52.0,33.0,78.0,28.0,62.0,27.0,43.0,54.0,76.0,9.0,43.0,43.0,37.0,101.0,64.0,61.0,53.0,31.0,48.0,71.0,49.0
66,78.0,49.0,124.0,98.0,54.0,58.0,96.0,59.0,49.0,37.0,57.0,101.0,103.0,45.0,69.0,75.0,45.0,64.0,65.0,78.0,54.0,9.0,56.0,44.0,51.0,34.0,55.0,25.0,66.0,78.0,49.0,90.0,37.0,63.0,66.0,42.0,90.0,50.0,10.0,41.0,27.0,86.0,54.0,64.0,71.0,68.0,48.0,86.0,54.0,105.0
67,58.0,69.0,49.0,101.0,42.0,53.0,41.0,46.0,85.0,36.0,56.0,75.0,31.0,37.0,43.0,80.0,41.0,33.0,68.0,135.0,54.0,9.0,99.0,71.0,52.0,107.0,100.0,50.0,53.0,66.0,26.0,45.0,73.0,112.0,59.0,55.0,34.0,57.0,10.0,74.0,45.0,91.0,87.0,34.0,75.0,38.0,45.0,36.0,54.0,44.0
