,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
10,46.0,30.0,19.0,22.0,18.0,16.0,17.0,31.0,14.0,32.0,21.0,25.0,32.0,14.0,34.0,42.0,49.0,26.0,22.0,34.0,10.0,107.0,31.0,19.0,37.0,12.0,50.0,19.0,28.0,27.0,13.0,14.0,13.0,26.0,9.0,50.0,90.0,56.0,17.0,20.0,31.0,29.0,45.0,37.0,16.0,12.0,37.0,14.0,25.0,39.0
11,15.0,64.0,56.0,35.0,20.0,14.0,38.0,46.0,21.0,35.0,19.0,16.0,32.0,24.0,22.0,33.0,33.0,14.0,27.0,23.0,10.0,63.0,41.0,20.0,22.0,30.0,17.0,34.0,15.0,36.0,17.0,17.0,26.0,19.0,10.0,18.0,24.0,20.0,14.0,31.0,23.0,108.0,49.0,37.0,11.0,13.0,50.0,36.0,66.0,19.0
12,26.0,17.0,45.0,25.0,12.0,23.0,23.0,35.0,11.0,26.0,22.0,23.0,53.0,14.0,39.0,23.0,91.0,27.0,34.0,38.0,9.0,38.0,28.0,18.0,30.0,82.0,18.0,29.0,68.0,44.0,18.0,17.0,57.0,16.0,24.0,13.0,27.0,33.0,29.0,20.0,23.0,14.0,19.0,21.0,12.0,11.0,18.0,25.0,37.0,17.0
13,15.0,32.0,27.0,38.0,44.0,20.0,36.0,39.0,18.0,34.0,43.0,28.0,56.0,14.0,13.0,35.0,35.0,14.0,19.0,37.0,13.0,17.0,63.0,32.0,33.0,42.0,44.0,28.0,19.0,25.0,12.0,18.0,9.0,15.0,36.0,15.0,21.0,38.0,40.0,36.0,38.0,41.0,29.0,30.0,36.0,19.0,30.0,17.0,17.0,28.0
14,41.0,41.0,109.0,49.0,17.0,23.0,56.0,17.0,20.0,16.0,63.0,17.0,58.0,83.0,37.0,23.0,28.0,23.0,16.0,23.0,16.0,38.0,18.0,29.0,35.0,57.0,17.0,38.0,57.0,22.0,22.0,20.0,36.0,15.0,18.0,16.0,49.0,34.0,22.0,18.0,26.0,60.0,25.0,22.0,19.0,18.0,45.0,18.0,19.0,33.0
15,58.0,32.0,45.0,19.0,11.0,22.0,40.0,34.0,22.0,36.0,21.0,38.0,28.0,19.0,31.0,174.0,36.0,25.0,33.0,12.0,19.0,36.0,24.0,21.0,16.0,22.0,33.0,27.0,23.0,60.0,34.0,26.0,52.0,12.0,21.0,20.0,49.0,48.0,50.0,32.0,19.0,27.0,10.0,52.0,57.0,21.0,24.0,31.0,56.0,18.0
16,12.0,57.0,27.0,23.0,16.0,14.0,66.0,96.0,18.0,36.0,24.0,19.0,22.0,56.0,26.0,60.0,11.0,27.0,38.0,44.0,20.0,42.0,16.0,56.0,56.0,29.0,40.0,60.0,63.0,37.0,140.0,51.0,20.0,49.0,19.0,13.0,31.0,20.0,29.0,68.0,37.0,56.0,39.0,22.0,84.0,19.0,12.0,42.0,20.0,33.0
17,55.0,25.0,42.0,32.0,32.0,20.0,17.0,32.0,25.0,35.0,58.0,54.0,29.0,51.0,51.0,35.0,15.0,20.0,52.0,32.0,19.0,32.0,34.0,80.0,42.0,38.0,19.0,38.0,31.0,32.0,31.0,39.0,23.0,14.0,21.0,56.0,27.0,69.0,24.0,25.0,33.0,43.0,59.0,38.0,36.0,16.0,14.0,57.0,42.0,20.0
18,54.0,23.0,80.0,35.0,11.0,20.0,32.0,53.0,26.0,28.0,62.0,38.0,24.0,91.0,16.0,30.0,38.0,15.0,45.0,47.0,17.0,27.0,70.0,72.0,48.0,23.0,19.0,21.0,18.0,44.0,105.0,41.0,36.0,12.0,35.0,50.0,26.0,19.0,33.0,28.0,19.0,33.0,23.0,24.0,33.0,18.0,21.0,30.0,41.0,25.0
19,27.0,22.0,28.0,14.0,36.0,36.0,29.0,98.0,13.0,59.0,25.0,37.0,77.0,30.0,50.0,42.0,11.0,18.0,20.0,38.0,16.0,34.0,35.0,28.0,42.0,29.0,24.0,80.0,18.0,38.0,16.0,13.0,36.0,14.0,51.0,39.0,25.0,45.0,44.0,17.0,57.0,40.0,37.0,62.0,23.0,18.0,19.0,23.0,75.0,85.0
20,104.0,60.0,49.0,28.0,25.0,39.0,22.0,22.0,17.0,23.0,45.0,36.0,26.0,37.0,14.0,83.0,14.0,25.0,23.0,66.0,15.0,30.0,43.0,25.0,34.0,42.0,24.0,17.0,25.0,11.0,19.0,13.0,50.0,38.0,58.0,23.0,30.0,19.0,68.0,35.0,30.0,35.0,40.0,17.0,56.0,13.0,15.0,69.0,37.0,39.0
21,37.0,48.0,28.0,66.0,52.0,22.0,12.0,20.0,29.0,39.0,63.0,64.0,69.0,19.0,31.0,26.0,53.0,20.0,49.0,28.0,15.0,16.0,26.0,43.0,41.0,24.0,31.0,18.0,27.0,20.0,25.0,21.0,38.0,59.0,61.0,31.0,40.0,41.0,31.0,60.0,32.0,67.0,30.0,47.0,13.0,16.0,9.0,34.0,19.0,70.0
22,53.0,41.0,46.0,27.0,74.0,18.0,28.0,24.0,24.0,20.0,36.0,23.0,21.0,15.0,61.0,127.0,18.0,20.0,24.0,95.0,15.0,102.0,37.0,17.0,79.0,47.0,21.0,22.0,54.0,83.0,24.0,55.0,74.0,24.0,15.0,28.0,35.0,24.0,57.0,36.0,22.0,62.0,50.0,81.0,18.0,21.0,40.0,18.0,45.0,23.0
23,18.0,27.0,31.0,29.0,53.0,22.0,66.0,48.0,15.0,63.0,32.0,24.0,60.0,16.0,61.0,15.0,46.0,14.0,76.0,33.0,18.0,17.0,51.0,35.0,75.0,23.0,30.0,34.0,39.0,90.0,40.0,28.0,109.0,35.0,14.0,21.0,51.0,38.0,18.0,24.0,23.0,19.0,72.0,28.0,26.0,21.0,14.0,27.0,32.0,34.0
24,39.0,34.0,64.0,17.0,42.0,21.0,123.0,48.0,27.0,38.0,58.0,105.0,25.0,80.0,31.0,98.0,33.0,32.0,43.0,44.0,19.0,55.0,27.0,38.0,64.0,26.0,54.0,42.0,22.0,33.0,41.0,46.0,19.0,23.0,29.0,12.0,22.0,35.0,75.0,34.0,43.0,21.0,34.0,28.0,38.0,15.0,13.0,28.0,20.0,17.0
25,43.0,27.0,56.0,34.0,13.0,21.0,47.0,16.0,13.0,45.0,43.0,27.0,48.0,35.0,26.0,51.0,31.0,28.0,39.0,27.0,17.0,25.0,64.0,44.0,62.0,17.0,67.0,24.0,64.0,29.0,35.0,31.0,55.0,30.0,52.0,65.0,37.0,20.0,57.0,15.0,49.0,77.0,35.0,49.0,35.0,14.0,15.0,64.0,18.0,25.0
26,68.0,46.0,72.0,43.0,18.0,26.0,47.0,12.0,20.0,18.0,17.0,27.0,42.0,31.0,38.0,45.0,13.0,33.0,15.0,28.0,25.0,19.0,52.0,23.0,59.0,24.0,24.0,26.0,138.0,19.0,19.0,88.0,58.0,23.0,30.0,20.0,34.0,25.0,29.0,54.0,36.0,21.0,34.0,33.0,13.0,23.0,32.0,64.0,58.0,42.0
27,39.0,48.0,52.0,52.0,48.0,46.0,87.0,32.0,25.0,43.0,62.0,86.0,12.0,58.0,60.0,36.0,101.0,18.0,30.0,80.0,25.0,30.0,30.0,25.0,18.0,17.0,21.0,29.0,29.0,85.0,50.0,43.0,64.0,20.0,47.0,42.0,28.0,58.0,42.0,44.0,40.0,27.0,79.0,41.0,22.0,17.0,15.0,99.0,26.0,22.0
28,36.0,41.0,93.0,102.0,62.0,22.0,41.0,59.0,39.0,71.0,21.0,29.0,75.0,32.0,28.0,74.0,83.0,28.0,48.0,46.0,23.0,14.0,28.0,45.0,14.0,42.0,146.0,20.0,22.0,47.0,39.0,16.0,25.0,31.0,24.0,53.0,51.0,18.0,54.0,27.0,30.0,28.0,25.0,25.0,15.0,26.0,26.0,34.0,49.0,13.0
29,65.0,29.0,94.0,42.0,30.0,24.0,43.0,23.0,19.0,40.0,59.0,89.0,27.0,37.0,41.0,62.0,19.0,32.0,20.0,98.0,21.0,24.0,53.0,53.0,32.0,57.0,39.0,120.0,74.0,41.0,33.0,38.0,41.0,38.0,58.0,67.0,22.0,59.0,88.0,31.0,39.0,55.0,35.0,37.0,90.0,21.0,60.0,47.0,81.0,25.0
30,21.0,95.0,34.0,26.0,31.0,23.0,26.0,43.0,15.0,36.0,26.0,40.0,56.0,24.0,18.0,52.0,25.0,24.0,30.0,41.0,18.0,42.0,47.0,15.0,58.0,24.0,53.0,17.0,50.0,35.0,34.0,51.0,28.0,48.0,27.0,30.0,45.0,36.0,37.0,71.0,21.0,59.0,85.0,20.0,11.0,13.0,41.0,60.0,52.0,23.0
31,31.0,27.0,44.0,30.0,62.0,30.0,59.0,16.0,21.0,13.0,21.0,31.0,22.0,28.0,69.0,68.0,54.0,26.0,66.0,68.0,21.0,39.0,39.0,30.0,32.0,35.0,81.0,63.0,53.0,70.0,58.0,14.0,75.0,43.0,29.0,37.0,30.0,38.0,81.0,35.0,35.0,26.0,30.0,40.0,23.0,24.0,101.0,33.0,37.0,37.0
32,39.0,70.0,20.0,27.0,36.0,36.0,34.0,49.0,23.0,19.0,24.0,77.0,59.0,52.0,31.0,38.0,69.0,19.0,30.0,25.0,22.0,12.0,20.0,60.0,41.0,21.0,54.0,29.0,35.0,81.0,36.0,53.0,36.0,54.0,82.0,66.0,35.0,32.0,43.0,45.0,39.0,41.0,55.0,29.0,31.0,17.0,19.0,28.0,87.0,35.0
33,36.0,52.0,25.0,19.0,29.0,40.0,23.0,76.0,19.0,25.0,15.0,70.0,29.0,21.0,35.0,73.0,54.0,25.0,40.0,20.0,20.0,71.0,57.0,46.0,61.0,27.0,57.0,32.0,48.0,53.0,38.0,100.0,37.0,33.0,17.0,48.0,59.0,118.0,31.0,15.0,63.0,38.0,101.0,72.0,92.0,18.0,36.0,43.0,51.0,46.0
34,26.0,32.0,55.0,39.0,40.0,19.0,200.0,28.0,30.0,14.0,19.0,39.0,90.0,30.0,82.0,34.0,53.0,34.0,25.0,36.0,20.0,51.0,29.0,60.0,16.0,32.0,30.0,62.0,26.0,34.0,27.0,37.0,17.0,66.0,16.0,18.0,64.0,48.0,48.0,68.0,42.0,19.0,71.0,53.0,38.0,18.0,41.0,31.0,64.0,44.0
35,37.0,97.0,74.0,38.0,45.0,22.0,31.0,80.0,18.0,11.0,97.0,37.0,68.0,41.0,75.0,52.0,17.0,24.0,24.0,35.0,28.0,49.0,62.0,49.0,26.0,39.0,26.0,76.0,44.0,56.0,27.0,30.0,27.0,17.0,52.0,27.0,67.0,63.0,81.0,48.0,39.0,41.0,40.0,78.0,59.0,22.0,27.0,23.0,15.0,25.0
36,50.0,38.0,78.0,13.0,37.0,25.0,58.0,45.0,20.0,25.0,19.0,87.0,65.0,24.0,43.0,39.0,90.0,26.0,58.0,25.0,29.0,23.0,44.0,66.0,50.0,28.0,23.0,24.0,54.0,42.0,34.0,55.0,44.0,34.0,55.0,51.0,51.0,21.0,40.0,18.0,53.0,43.0,27.0,30.0,46.0,16.0,39.0,82.0,75.0,20.0
37,32.0,24.0,37.0,62.0,78.0,36.0,47.0,31.0,22.0,28.0,37.0,37.0,33.0,48.0,18.0,17.0,22.0,26.0,28.0,24.0,17.0,46.0,51.0,81.0,74.0,39.0,54.0,40.0,105.0,31.0,74.0,50.0,24.0,22.0,41.0,72.0,65.0,37.0,46.0,88.0,40.0,36.0,25.0,42.0,94.0,17.0,19.0,77.0,63.0,23.0
38,67.0,26.0,24.0,41.0,25.0,36.0,29.0,63.0,19.0,25.0,17.0,53.0,27.0,18.0,49.0,39.0,42.0,20.0,24.0,40.0,23.0,73.0,49.0,62.0,123.0,41.0,64.0,53.0,33.0,48.0,76.0,49.0,26.0,82.0,51.0,19.0,87.0,16.0,77.0,43.0,25.0,69.0,24.0,30.0,53.0,25.0,68.0,69.0,29.0,24.0
39,21.0,45.0,34.0,38.0,93.0,28.0,42.0,57.0,21.0,39.0,36.0,54.0,32.0,74.0,17.0,30.0,58.0,20.0,50.0,15.0,18.0,66.0,34.0,30.0,40.0,42.0,48.0,30.0,18.0,39.0,39.0,40.0,41.0,27.0,38.0,48.0,45.0,105.0,44.0,20.0,41.0,39.0,39.0,69.0,65.0,19.0,34.0,20.0,148.0,31.0
40,30.0,26.0,83.0,28.0,66.0,33.0,21.0,49.0,18.0,40.0,61.0,97.0,87.0,105.0,42.0,77.0,21.0,40.0,56.0,56.0,19.0,51.0,38.0,49.0,80.0,65.0,33.0,51.0,34.0,45.0,33.0,25.0,88.0,22.0,34.0,73.0,55.0,69.0,44.0,21.0,41.0,47.0,40.0,31.0,63.0,16.0,48.0,65.0,50.0,94.0
41,36.0,106.0,53.0,78.0,77.0,26.0,53.0,15.0,19.0,32.0,35.0,27.0,53.0,47.0,15.0,52.0,74.0,26.0,26.0,32.0,24.0,52.0,48.0,41.0,72.0,37.0,90.0,23.0,48.0,48.0,24.0,24.0,82.0,24.0,37.0,60.0,60.0,71.0,35.0,47.0,22.0,30.0,72.0,31.0,29.0,17.0,31.0,28.0,49.0,33.0
42,38.0,61.0,42.0,16.0,29.0,26.0,45.0,18.0,24.0,32.0,92.0,64.0,22.0,23.0,75.0,28.0,33.0,23.0,30.0,38.0,25.0,49.0,67.0,59.0,31.0,54.0,81.0,21.0,56.0,23.0,14.0,28.0,86.0,49.0,35.0,93.0,43.0,40.0,38.0,34.0,51.0,60.0,31.0,78.0,128.0,24.0,25.0,96.0,49.0,77.0
43,39.0,40.0,29.0,33.0,14.0,43.0,39.0,39.0,21.0,32.0,63.0,69.0,34.0,28.0,42.0,28.0,85.0,17.0,26.0,38.0,23.0,87.0,40.0,33.0,52.0,26.0,100.0,36.0,43.0,47.0,29.0,17.0,42.0,45.0,40.0,34.0,25.0,74.0,82.0,36.0,23.0,32.0,50.0,41.0,39.0,21.0,19.0,49.0,71.0,77.0
44,87.0,35.0,93.0,70.0,12.0,53.0,50.0,71.0,26.0,56.0,49.0,36.0,72.0,55.0,36.0,37.0,50.0,16.0,38.0,35.0,29.0,39.0,29.0,45.0,45.0,29.0,22.0,20.0,71.0,24.0,71.0,46.0,59.0,21.0,44.0,61.0,26.0,46.0,39.0,18.0,42.0,31.0,64.0,52.0,39.0,31.0,54.0,32.0,33.0,32.0
45,39.0,29.0,25.0,30.0,22.0,29.0,25.0,51.0,17.0,133.0,61.0,32.0,65.0,41.0,113.0,115.0,61.0,33.0,42.0,26.0,26.0,60.0,69.0,40.0,29.0,44.0,38.0,28.0,111.0,38.0,36.0,30.0,42.0,44.0,35.0,14.0,60.0,42.0,46.0,41.0,73.0,50.0,34.0,49.0,42.0,21.0,42.0,22.0,53.0,61.0
46,22.0,40.0,22.0,56.0,52.0,20.0,91.0,57.0,21.0,51.0,56.0,47.0,38.0,38.0,129.0,15.0,22.0,22.0,29.0,27.0,16.0,58.0,36.0,41.0,25.0,108.0,60.0,46.0,48.0,38.0,70.0,42.0,23.0,44.0,63.0,91.0,34.0,62.0,53.0,44.0,48.0,30.0,50.0,20.0,54.0,18.0,50.0,56.0,30.0,52.0
47,29.0,61.0,18.0,33.0,35.0,27.0,49.0,47.0,20.0,38.0,36.0,48.0,16.0,87.0,27.0,38.0,32.0,16.0,64.0,43.0,21.0,45.0,17.0,19.0,38.0,31.0,28.0,36.0,37.0,64.0,72.0,52.0,70.0,46.0,24.0,55.0,59.0,11.0,41.0,24.0,51.0,69.0,75.0,41.0,35.0,25.0,38.0,91.0,20.0,21.0
48,18.0,48.0,24.0,49.0,21.0,22.0,65.0,53.0,21.0,90.0,66.0,60.0,64.0,32.0,18.0,31.0,29.0,35.0,42.0,47.0,18.0,36.0,34.0,36.0,48.0,98.0,53.0,23.0,26.0,32.0,60.0,46.0,48.0,42.0,47.0,30.0,81.0,61.0,55.0,27.0,68.0,27.0,60.0,24.0,40.0,13.0,43.0,79.0,77.0,41.0
49,34.0,46.0,73.0,43.0,16.0,30.0,31.0,72.0,21.0,42.0,62.0,77.0,110.0,58.0,65.0,25.0,55.0,21.0,26.0,30.0,16.0,26.0,25.0,34.0,34.0,33.0,52.0,43.0,35.0,58.0,29.0,28.0,65.0,44.0,33.0,35.0,31.0,21.0,68.0,49.0,72.0,40.0,28.0,32.0,37.0,24.0,26.0,22.0,29.0,31.0
50,36.0,24.0,98.0,46.0,36.0,21.0,37.0,45.0,32.0,56.0,57.0,98.0,36.0,39.0,48.0,37.0,29.0,19.0,32.0,50.0,20.0,69.0,47.0,42.0,27.0,35.0,19.0,51.0,55.0,55.0,31.0,36.0,59.0,49.0,32.0,22.0,28.0,73.0,66.0,41.0,57.0,72.0,49.0,39.0,15.0,28.0,26.0,61.0,49.0,37.0
51,26.0,48.0,59.0,38.0,33.0,33.0,73.0,68.0,25.0,30.0,153.0,48.0,48.0,50.0,64.0,82.0,74.0,16.0,18.0,35.0,19.0,39.0,18.0,83.0,38.0,58.0,37.0,94.0,43.0,24.0,33.0,56.0,30.0,32.0,19.0,77.0,102.0,53.0,33.0,18.0,90.0,126.0,46.0,34.0,65.0,18.0,67.0,39.0,26.0,75.0
52,43.0,36.0,23.0,24.0,14.0,29.0,28.0,93.0,20.0,64.0,51.0,49.0,43.0,11.0,27.0,94.0,41.0,32.0,79.0,39.0,20.0,19.0,44.0,18.0,60.0,54.0,47.0,56.0,16.0,35.0,52.0,66.0,38.0,48.0,34.0,41.0,31.0,27.0,69.0,24.0,55.0,24.0,39.0,37.0,60.0,14.0,20.0,39.0,35.0,24.0
53,39.0,12.0,72.0,36.0,32.0,25.0,30.0,32.0,29.0,18.0,80.0,86.0,84.0,103.0,48.0,25.0,53.0,22.0,31.0,26.0,16.0,33.0,33.0,32.0,22.0,70.0,25.0,47.0,55.0,29.0,43.0,107.0,32.0,25.0,135.0,51.0,57.0,22.0,130.0,97.0,54.0,59.0,41.0,26.0,47.0,19.0,19.0,55.0,47.0,25.0
54,20.0,79.0,24.0,40.0,58.0,34.0,67.0,30.0,27.0,52.0,35.0,75.0,19.0,63.0,47.0,24.0,14.0,37.0,30.0,66.0,18.0,68.0,43.0,41.0,21.0,73.0,50.0,52.0,69.0,56.0,36.0,19.0,53.0,18.0,44.0,25.0,67.0,52.0,21.0,29.0,76.0,48.0,51.0,39.0,60.0,28.0,34.0,17.0,22.0,76.0
55,41.0,19.0,27.0,22.0,58.0,31.0,76.0,48.0,33.0,20.0,48.0,44.0,36.0,59.0,90.0,54.0,41.0,20.0,96.0,23.0,24.0,23.0,40.0,44.0,50.0,56.0,42.0,46.0,33.0,58.0,30.0,33.0,33.0,23.0,76.0,84.0,64.0,19.0,54.0,47.0,25.0,84.0,75.0,35.0,18.0,20.0,69.0,17.0,44.0,60.0
56,21.0,33.0,31.0,26.0,33.0,43.0,28.0,29.0,25.0,70.0,33.0,28.0,51.0,76.0,58.0,25.0,32.0,29.0,41.0,92.0,27.0,49.0,71.0,30.0,59.0,90.0,36.0,93.0,97.0,70.0,47.0,37.0,40.0,55.0,58.0,29.0,49.0,46.0,52.0,60.0,55.0,41.0,57.0,32.0,38.0,31.0,59.0,22.0,61.0,42.0
57,86.0,18.0,70.0,51.0,74.0,45.0,20.0,72.0,20.0,19.0,45.0,105.0,19.0,70.0,29.0,46.0,57.0,21.0,25.0,53.0,25.0,72.0,40.0,27.0,29.0,134.0,28.0,38.0,26.0,36.0,67.0,19.0,31.0,66.0,56.0,51.0,69.0,89.0,57.0,46.0,78.0,49.0,16.0,17.0,66.0,21.0,44.0,37.0,19.0,35.0
58,28.0,35.0,40.0,50.0,95.0,31.0,19.0,90.0,19.0,24.0,43.0,79.0,90.0,46.0,80.0,26.0,83.0,40.0,76.0,71.0,21.0,77.0,43.0,32.0,64.0,46.0,36.0,52.0,57.0,37.0,75.0,27.0,34.0,57.0,29.0,33.0,52.0,97.0,87.0,46.0,36.0,76.0,29.0,63.0,35.0,25.0,47.0,95.0,77.0,23.0
59,41.0,51.0,34.0,32.0,21.0,25.0,43.0,40.0,17.0,53.0,38.0,47.0,48.0,109.0,18.0,70.0,47.0,34.0,58.0,50.0,26.0,38.0,78.0,39.0,36.0,53.0,50.0,46.0,49.0,31.0,35.0,23.0,64.0,52.0,61.0,22.0,68.0,83.0,91.0,45.0,71.0,31.0,40.0,45.0,31.0,20.0,25.0,37.0,29.0,164.0
60,29.0,53.0,75.0,148.0,48.0,39.0,51.0,41.0,26.0,41.0,22.0,15.0,43.0,51.0,98.0,39.0,36.0,20.0,43.0,33.0,19.0,29.0,46.0,24.0,42.0,74.0,23.0,30.0,75.0,22.0,40.0,15.0,42.0,48.0,26.0,73.0,27.0,60.0,55.0,135.0,31.0,48.0,49.0,45.0,106.0,23.0,35.0,83.0,92.0,18.0
61,27.0,40.0,16.0,31.0,38.0,36.0,31.0,36.0,26.0,108.0,26.0,37.0,26.0,40.0,34.0,70.0,31.0,24.0,71.0,33.0,19.0,64.0,26.0,69.0,35.0,45.0,38.0,31.0,46.0,58.0,29.0,47.0,17.0,47.0,77.0,103.0,37.0,15.0,29.0,24.0,26.0,104.0,30.0,97.0,41.0,18.0,22.0,71.0,28.0,110.0
62,58.0,32.0,27.0,47.0,71.0,31.0,15.0,65.0,16.0,67.0,63.0,48.0,21.0,40.0,44.0,48.0,38.0,34.0,101.0,45.0,18.0,49.0,92.0,43.0,26.0,18.0,38.0,54.0,28.0,33.0,17.0,27.0,37.0,62.0,56.0,54.0,50.0,41.0,28.0,35.0,44.0,71.0,20.0,71.0,29.0,19.0,30.0,36.0,46.0,25.0
63,34.0,20.0,83.0,51.0,75.0,27.0,40.0,46.0,31.0,56.0,32.0,48.0,53.0,50.0,31.0,32.0,46.0,28.0,28.0,51.0,26.0,30.0,28.0,67.0,31.0,111.0,30.0,35.0,44.0,40.0,58.0,26.0,34.0,23.0,37.0,28.0,104.0,42.0,64.0,66.0,40.0,33.0,36.0,82.0,27.0,18.0,44.0,39.0,21.0,80.0
64,32.0,45.0,97.0,42.0,69.0,22.0,40.0,37.0,27.0,51.0,47.0,54.0,40.0,84.0,19.0,58.0,54.0,27.0,38.0,28.0,21.0,73.0,21.0,28.0,89.0,58.0,25.0,48.0,26.0,52.0,47.0,23.0,67.0,13.0,34.0,67.0,74.0,51.0,128.0,78.0,77.0,42.0,28.0,52.0,17.0,23.0,111.0,22.0,88.0,17.0
65,42.0,78.0,87.0,61.0,60.0,95.0,44.0,30.0,47.0,66.0,25.0,22.0,28.0,32.0,41.0,40.0,30.0,32.0,20.0,73.0,22.0,110.0,32.0,47.0,200.0,44.0,25.0,59.0,38.0,14.0,54.0,28.0,23.0,25.0,27.0,52.0,37.0,25.0,43.0,44.0,68.0,19.0,60.0,49.0,95.0,19.0,36.0,34.0,29.0,14.0
66,37.0,28.0,27.0,42.0,21.0,35.0,85.0,69.0,31.0,22.0,22.0,30.0,52.0,15.0,45.0,113.0,32.0,19.0,25.0,27.0,22.0,68.0,20.0,21.0,44.0,42.0,48.0,129.0,72.0,22.0,39.0,78.0,57.0,43.0,88.0,38.0,117.0,44.0,92.0,40.0,46.0,137.0,45.0,108.0,75.0,26.0,20.0,24.0,24.0,78.0
67,17.0,28.0,54.0,58.0,64.0,34.0,39.0,38.0,24.0,33.0,45.0,35.0,103.0,26.0,67.0,37.0,100.0,44.0,51.0,32.0,20.0,68.0,31.0,34.0,48.0,24.0,69.0,28.0,47.0,56.0,59.0,73.0,45.0,55.0,37.0,63.0,38.0,20.0,85.0,34.0,62.0,64.0,29.0,74.0,42.0,25.0,30.0,15.0,44.0,39.0
